,Use,Dep (ms),Fac (ms),Nrrp,gAMPAR (nS),gNMDAR (nS),Vspine ($\mu m^3$),$\theta_d$,$\theta_p$
31,0.31835595236605585,739.1535990737433,0.2996782807023653,1.0,0.28291283372404824,0.1131651334896193,0.011176562538121127,0.04187546396964735,0.04847221510753965
32,0.5233819999315703,618.0764520118984,1.551220119619658,1.0,0.5523130100889173,0.22092520403556692,0.07886311379375449,0.012559902018545186,0.01455653689324991
33,0.21535479849599,634.2470607864408,6.933895052134968,1.0,0.16602011831425337,0.06640804732570135,0.004741337954968598,0.061455568520227766,0.07117679427545145
34,0.554291648420619,628.8346220303243,2.1719316244051887,1.0,0.7681006630151195,0.3072402652060478,0.027965554258999416,0.049268165910494,0.05706190413693614
35,0.8015893181070413,564.4612207087201,7.373818799769238,1.0,1.2827610105207374,0.513104404208295,0.08073667301174876,0.21054014175078356,0.296688035826174
36,0.3630436074231007,514.7705544711016,0.9948780853935455,1.0,0.5108362134883053,0.20433448539532215,0.047723632236650285,0.02359951400037605,0.02754847994749351
37,0.4988409992712558,632.2456744809866,0.0010876814624662529,1.0,0.503019728693609,0.2012078914774436,0.03881566436162317,0.030053024225787397,0.03491551513107559
38,0.5709887094123186,797.3868390957119,0.3724727272976676,1.0,0.2716649586282472,0.10866598345129888,0.023194903614978064,0.03369973918706175,0.039015762479127455
39,0.030959338344073117,502.8541508887507,0.19341767755110623,1.0,0.18283828000622954,0.07313531200249182,0.01820011513853249,0.02812294909215618,0.03337969404004465
40,0.148121738025966,696.204997823718,1.0624442271452021,1.0,0.2211147754659273,0.08844591018637094,0.028018352736901106,0.016718120357693413,0.019528630555479282
41,0.4144094162532588,866.1029725248411,1.2727477233630888,1.0,0.3785639641183116,0.15142558564732467,0.028387504266680682,0.02712311138993753,0.03156947755255234
42,0.5213901205485345,548.2729149162948,3.767614588606765,1.0,0.4876421605816619,0.19505686423266477,0.04389565605399666,0.01979858149383952,0.02291641951808443
43,0.08035927601748902,588.0364817285048,4.024963033358428,1.0,0.07681580293722254,0.030726321174889017,0.00203914164215489,0.07753197844300415,0.3358099454741581
44,0.873177397384272,726.9672916797477,6.3114120552683035e-09,2.0,1.5030255323814947,0.6012102129525979,0.08857776459811952,0.10116452709099613,0.20101496297955807
45,0.7119242965291175,482.26655928963856,42.80985759669988,1.0,0.8385772976536331,0.3354309190614533,0.0793758424667597,0.031506350395903035,0.038026832443833085
46,0.7415778380264011,624.5496310298182,37.20609261808283,1.0,0.8202592179613526,0.3281036871845411,0.08443015880775184,0.19613863274414436,0.21634967271672031
47,0.4871301530299623,543.9678523327455,0.0013522302267892628,1.0,0.8438004726345393,0.33752018905381576,0.03853158050646595,0.235188705182961,0.40990722971021554
48,0.44575165150981505,758.2957007191297,11.349552596090941,1.0,0.840688500562092,0.3362754002248368,0.044156514023475195,0.04718865010289584,0.055711216538801206
49,0.10408317733062956,651.6690357655905,15.79806425463707,1.0,0.24009280037593736,0.09603712015037495,0.030492066957210195,0.2916084297190986,0.2978678136338059
50,0.5826609509141538,630.1818422275434,0.7478359309172056,1.0,0.3298205560380146,0.13192822241520583,0.018367490879946925,0.13175101312321266,0.2470471416958397
51,0.8165727647098652,929.0021691547604,0.3046091077299838,2.0,1.1674097682748708,0.4669639073099483,0.13954538268241948,0.1350657386657115,0.20061620855646956
52,0.8092907460873616,562.0191828437124,2.716548053380059,1.0,0.952534618730472,0.3810138474921888,0.05056308167806843,0.15463260997997264,0.27366330161754404
53,0.535252298247909,793.6682573149574,0.8892009654367091,1.0,0.6221301971280694,0.24885207885122776,0.05507337681694591,0.17905637507390448,0.268441606983376
54,0.570549139354017,671.2020343383386,0.04743940259055786,1.0,0.9519958773130488,0.3807983509252195,0.05996354124543995,0.18972016302432576,0.3320954446421101
55,0.4721955201903487,647.4964627322679,4.316310731298347,1.0,0.7789373039454657,0.3115749215781863,0.0532631537823334,0.034261645668913224,0.03990187283264851
56,0.5926565350975523,761.9574038225214,4.35408887646068,1.0,0.6108029750100441,0.24432119000401764,0.04058986843030393,0.10293590484994586,0.2006595816186036
57,0.541182791534046,735.3369204943116,0.4109102550915657,1.0,0.7447806953535008,0.2979122781414003,0.06142544617864046,0.24805633617054776,0.33965807420913297
58,0.7713996707355483,686.8875708214528,44.0644586207893,1.0,0.7595714620604461,0.30382858482417846,0.08802555497173184,0.018851691041437146,0.021846179190957687
59,0.32329698194523804,940.8478100589344,6.954288401934637e-06,1.0,0.770323590413495,0.308129436165398,0.03969784512341069,0.03656629004181214,0.04234844995352397
60,0.36033137849241126,705.9001287559342,0.8402102381838841,1.0,0.30988477662887076,0.12395391065154832,0.014090581914159997,0.06839048083231755,0.08256437826147703
61,0.10416583413849233,622.3612111825987,0.21914959484333899,1.0,0.18850503561146928,0.07540201424458771,0.030064369109212757,0.012031827927063478,0.05278038982749081
62,0.30682220301995716,547.3682159524558,0.172558025920013,1.0,0.29246231296908143,0.11698492518763258,0.024964824231980806,0.019172678557534868,0.022242784280891884
63,0.8688262431549431,528.1491790389726,19.00482109059475,2.0,1.3672452474922807,0.5468980989969123,0.12457876523346413,0.040375922712089445,0.0474589777984346
64,0.1920019269332661,690.9833144105903,8.611425402242044e-05,1.0,0.2889490815590489,0.11557963262361957,0.024926172349872554,0.028288881978062206,0.03275653705921863
65,0.5324884003240735,712.0319896727825,10.260168533462174,1.0,0.5090463460056444,0.20361853840225774,0.044770004867489166,0.027714261626334082,0.032088341035554226
66,0.1688112289129689,418.94445225820004,119.60339701635608,1.0,0.32332401658902543,0.1293296066356102,0.016391108081669905,0.04708583173908212,0.05451874080923806
67,0.3432620767575272,653.3136269328355,60.62007577741887,1.0,0.5290860280660654,0.21163441122642618,0.05425074932769057,0.028569552721776546,0.13255665171767525
68,0.4895061268879678,707.2932908863637,1.038093492007651e-07,1.0,0.6237315960703882,0.24949263842815528,0.039184814001043004,0.12366190134145526,0.21026258839078127
69,0.6545061379123294,553.4458687068204,7.1587594828015435,1.0,1.1118589823467733,0.44474359293870935,0.076863298515083,0.14309940270175556,0.21592019728464065
70,0.2472013193570314,703.3232845612652,0.013947671128801782,1.0,0.28349108527603045,0.11339643411041218,0.034045676296418755,0.20217614030525893,0.21313949437487556
71,0.7230316841698197,698.3164952180013,46.89239888995998,1.0,0.9010095062666895,0.3604038025066758,0.05937724674534179,0.08503532043312859,0.18130093025768476
72,0.101375228850975,560.3757244474565,0.20199160197720847,1.0,0.16257031273924297,0.06502812509569719,0.019433786539142257,0.15625235080767538,0.1745482920031757
73,0.3676618284622606,812.5247525381174,0.02479985717203653,1.0,0.4027717722155107,0.1611087088862043,0.03270397382659816,0.03136578054656976,0.11376468701185458
74,0.3952527803970141,764.8768743134449,5.248784529086915,1.0,0.36703244560141307,0.14681297824056525,0.032712886931846395,0.2344214284527371,0.26649780910604215
75,0.5935633217030059,684.5647681978835,8.897742006240518,1.0,0.6141662244577821,0.24566648978311287,0.052890567222282595,0.02033600826544605,0.02361096834443368
76,0.28547356334692275,661.9555103451963,0.0017615031274761301,1.0,0.3488033346356992,0.13952133385427967,0.022080878176151637,0.027645521592444183,0.03209560441154358
77,0.30861042483342904,600.371883881983,0.0013903823008569328,1.0,0.3936442103304607,0.1574576841321843,0.03932896465467164,0.017122666844248763,0.01985628955822207
78,0.24001913311907289,853.3968649654278,2.5028889532624694,1.0,0.39753329636394824,0.15901331854557932,0.019144703995910603,0.042588037950938906,0.04929095433685737
79,0.05537495572721116,657.7145255565215,2.7414445762615647,1.0,0.128996014167836,0.051598405667134396,0.008574208887748456,0.02675445659119537,0.03108048815791655
80,0.4814143788772185,609.8966100759447,4.070863031096907,1.0,0.3620769566088778,0.14483078264355112,0.02815163346445948,0.02220190865136282,0.02570566325495186
81,0.7346729866978609,625.9035307384688,14.191951056366891,1.0,1.3738223184694278,0.5495289273877711,0.08851628952532578,0.0916323742913163,0.18750050241969246
82,0.6097350325053303,803.6519469705678,65.40474334487762,2.0,1.2420919526518368,0.49683678106073476,0.1073973668598469,0.12094752115708315,0.1787569050482884
83,0.7145117841699299,761.0159336906082,62.83845648168236,1.0,0.6885200919841418,0.2754080367936567,0.05794722898296694,0.03411835186127069,0.040959825019511106
84,0.2937554577993564,494.37621447991177,0.006941464827547418,1.0,0.40403870332157776,0.16161548132863113,0.047997155918440254,0.028745354337199693,0.034831040112950684
85,0.06921975834350837,899.5811471326164,3.8074952189522944,1.0,0.08358865262704403,0.033435461050817614,0.011140823278673741,0.044144672522221096,0.05460557411062139
86,0.1909050550242297,778.3132006412577,19.08593446287306,1.0,0.35982092951407574,0.1439283718056303,0.03286115300518178,0.03497535679735215,0.04223703470054489
87,0.05694356860005985,726.1319771910814,5.535959079804261,1.0,0.13408110869146675,0.0536324434765867,0.008295336929471495,0.030832720123462408,0.035941800076219416
88,0.4180014363517239,774.0504568539969,9.182097253828784,1.0,0.29168176198837215,0.11667270479534886,0.013593733258037862,0.20052462317491096,0.31526133186318006
89,0.5203764529213337,637.4368982753697,0.002154430507117686,1.0,0.7303408193746835,0.2921363277498734,0.04348662035357016,0.07158457996896483,0.08757340573769004
90,0.8488990108575812,853.0221963471286,0.7197844045259535,1.0,1.3432748522621947,0.5373099409048779,0.08212890312063605,0.07950492268375497,0.18632970342693372
91,0.23489025905642633,650.4181513954368,58.29217860800202,1.0,0.31815093546273443,0.12726037418509378,0.03438022286819077,0.15454326543113875,0.18573339956637575
92,0.7249738736254334,535.7061857132555,7.0158565503517885,1.0,0.8760693518606031,0.35042774074424127,0.07186447596060867,0.02551602342854744,0.11779911388081996
93,0.5499652205216526,635.0421992800727,29.77724199208615,1.0,0.8000061261957229,0.3200024504782892,0.05314564386311568,0.18941237243759537,0.27664467094060147
94,0.32899781278411394,690.5368406659245,2.219146113195945,1.0,0.5674940810028376,0.22699763240113505,0.02334986295817059,0.2537407194629252,0.408818877561253
95,0.70271196709238,686.2252755722392,4.476548360148538,1.0,0.7149969903404939,0.28599879613619755,0.029195461889004907,0.04392962802673316,0.05098260033906671
96,0.11261090086894592,864.2141703379043,3.5695760113126433,1.0,0.24276707316775886,0.09710682926710355,0.031163093311838568,0.0172914385480325,0.0713464849283608
97,0.9466196623260216,494.22226245624785,0.3558665387589656,1.0,1.0808716793416717,0.4323486717366687,0.06391787102072283,0.03068649942519692,0.035596761926736
98,0.7670936751167234,633.6118783525008,0.4953955456362217,1.0,0.8748737341429517,0.3499494936571807,0.06496036471114314,0.024736388722419685,0.028660502092866802
99,0.31919134709822033,695.2832080678601,0.6037601759565784,1.0,0.31560422681732914,0.12624169072693167,0.037355215327574354,0.015700950870423346,0.018371490828530953
100,0.7097443029696198,479.9527520020695,10.328518630565615,1.0,0.9133488284491804,0.3653395313796722,0.03619950944976595,0.05509692536056321,0.2536358606636765
101,0.9372350290466708,706.5652169933339,34.57537169846962,2.0,1.4253602563388432,0.5701441025355373,0.10427513519060483,0.029947323461293956,0.13747655590897714
102,0.953392141397269,560.6239459020699,6.577182927009284e-08,1.0,1.5200768813348833,0.6080307525339533,0.07281820979996104,0.036799558946408836,0.04274455401161385
103,0.6613287638561514,803.9787840370004,0.31729264744435254,1.0,0.7249641982036948,0.28998567928147795,0.034543554390055,0.037368382074412655,0.04344595921101306
104,0.4861464180561299,677.9096940181979,0.0009134897449708328,1.0,1.100231207548422,0.4400924830193688,0.0700577746800286,0.038626559162686834,0.045125321639337496
105,0.08688335616223361,465.6588704475724,68.51328271229764,1.0,0.08534221697833089,0.03413688679133236,0.012770177068114301,0.05302132615551569,0.06597486203884956
106,0.4345014425719386,576.586706166269,32.1259557902896,1.0,0.46402399435224984,0.18560959774089994,0.03098455114416419,0.03423808790536181,0.0406867891227611
107,0.33768878014558396,1006.2460655524723,35.06514185146247,1.0,0.46691102793341993,0.18676441117336798,0.06292061973386619,0.019023609791784878,0.022782502507733757
108,0.17134420049389654,565.3329288187321,0.36294646902886946,1.0,0.2659449075827258,0.10637796303309033,0.010704049863583533,0.05583256945268965,0.06470668834744565
109,0.7188350428136963,831.914568245151,0.2064182818262469,2.0,1.1033601017262449,0.441344040690498,0.07811886096639832,0.027603270978933503,0.03238371951679261
110,0.28593951236852244,607.1110202334553,0.8067959019679923,1.0,0.48995320914862583,0.19598128365945033,0.03308835065008242,0.030525884344521192,0.035517116143779656
111,0.8731811257620291,698.8917490549869,1.413866013936144,2.0,1.7675399796293707,0.7070159918517483,0.1343937508558411,0.03749030714504923,0.04494840207827508
112,0.17599290037207807,703.1490246208803,4.578228516113981,1.0,0.13248941433203418,0.05299576573281367,0.015542240233993834,0.0184837888719646,0.021434350848052897
113,0.13969120210883573,741.8569195626937,9.673477893159857,1.0,0.18765097537502598,0.0750603901500104,0.01484672083330998,0.027364005472353008,0.03169461590564817
114,0.30726982535125,512.6995199611083,29.87195196988104,1.0,0.3602069152201582,0.14408276608806328,0.01958462108576933,0.04071174998351685,0.04721617964451585
115,0.8382128860497235,730.3942909375454,2.5087782996282515,1.0,1.1442605297882988,0.45770421191531957,0.0900907209712449,0.05020896185490159,0.0613373710559538
116,0.30338225811813163,766.173461903885,28.572689223136866,1.0,0.39412792734661783,0.15765117093864714,0.038269448056563606,0.048746788063817166,0.06000204502355565
117,0.9731710087819792,555.2579987830984,97.22545269531936,2.0,2.496543372962391,0.9986173491849565,0.179689619697484,0.033706996629928536,0.039237769147268814
118,0.8558395840105422,681.4521181525342,1.389975910518757,1.0,0.943493767877104,0.37739750715084164,0.07283403098975154,0.04304346129662653,0.04991082944002611
119,0.08477240163396191,573.2251183964661,29.367631242926173,1.0,0.18298075635328484,0.07319230254131394,0.026265501298221475,0.01439007280118416,0.01688169743336069
120,0.681406680273529,569.9523743951366,0.25584340715253534,1.0,0.7596639380869524,0.30386557523478097,0.050663333926007484,0.049767874562191804,0.05770522170231283
121,0.37733828411656706,606.7913307442668,0.012950833106766816,1.0,0.6879429390127085,0.2751771756050834,0.06471432957894896,0.03562357814901847,0.04132769593383799
122,0.45726481358002946,651.3971420037284,6.6858673515941005,1.0,0.726500939596379,0.2906003758385516,0.045761019844154587,0.03309647116047259,0.15365199238251873
123,0.2752375357141966,599.2041455217311,2.5518898941379535,1.0,0.4501306012066734,0.18005224048266938,0.021916235195691348,0.06731743076926171,0.3126033174144893
124,0.9459112378912133,644.5313530945584,4.193254250477744e-06,2.0,1.7967677453353557,0.7187070981341424,0.16969423096035363,0.039581194936568635,0.18382225664248078
125,0.17523637445737802,603.5995132096413,62.22606224309413,1.0,0.3487318401730732,0.13949273606922927,0.027499838245548122,0.047684802154508904,0.22139265690194776
126,0.6282411812877047,723.3240089626108,16.72921127680938,1.0,0.6811948550091654,0.2724779420036662,0.05827480934730463,0.02137611609720294,0.02483733235571955
127,0.9810950045765064,788.7236820885249,0.0464482974888935,2.0,2.1433781678563615,0.8573512671425446,0.1290721980871465,0.056748316846689885,0.06568053810237931
128,0.042263034504948824,578.6840070562506,153.00627921268992,1.0,0.1085202052318982,0.04340808209275929,0.005873785980634017,0.031527249564144454,0.03656339339645651
129,0.6355859307621798,712.3992773257544,5.220156677132838,1.0,0.8560216871572252,0.34240867486289006,0.0658425207946211,0.025406090290191453,0.029886158232095665
130,0.24458286101442195,762.8937431489707,80.79433794230309,1.0,0.36694640702957365,0.14677856281182947,0.010631676021840484,0.06377066292286208,0.07466983550227582
131,0.09204743340965774,722.9493050169126,10.484087350804812,1.0,0.07826870106447531,0.031307480425790124,0.014900716410317101,0.17537845980267364,0.16424497609540376
132,0.2690911057765669,659.7534469967214,67.73582524438112,1.0,0.5147146101114534,0.20588584404458135,0.04163767740637089,0.02451861292425636,0.028890081691625123
133,0.6561661533819763,717.7929468007443,93.39615419839639,1.0,0.9675028187415678,0.3870011274966272,0.09071933789512221,0.03356584018438835,0.040709208380769885
134,0.2623773786533573,932.9528409750519,0.18920510522929287,1.0,0.3089882705602903,0.12359530822411613,0.02107011434194398,0.0278491292142835,0.03270286295510306
135,0.8490349634530389,671.5222395574215,4.741017793646071,1.0,1.4518654469871974,0.580746178794879,0.09159065286721378,0.04313060278707731,0.05185489896529888
136,0.2215326764184364,667.79059426771,0.015524186415432895,1.0,0.21389787632575163,0.08555915053030066,0.012437311953299859,0.0340528570995475,0.14882638401731504
137,0.9711536491689694,604.0071149267153,0.00047814301676009266,2.0,1.4971409417004278,0.5988563766801711,0.11544450130570517,0.026253627202179507,0.030992777249087628
138,0.03894652195267632,536.7470026839079,0.0008199855657913815,1.0,0.06842988139872758,0.02737195255949103,0.006284059460580894,0.0230989162254,0.027371350568539836
139,0.7341143082638767,604.3206747618892,18.370531486621008,1.0,1.0199685551856261,0.4079874220742505,0.05907564631002749,0.03237893202771585,0.037603781199502674
140,0.09075492010231118,791.4101804001918,15.48812045355213,1.0,0.2681759561108725,0.10727038244434901,0.014900488028068589,0.030670236062445674,0.03554431212444221
