,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,outcome,outcome,outcome,outcome,outcome,error,error,error,error,error
,$\tau_\star$,$\gamma_d$,$\gamma_p$,"$b_{0,0}$","$b_{0,1}$","$b_{1,0}$","$b_{1,1}$","$a_{0,0}$","$a_{0,1}$","$a_{1,0}$","$a_{1,1}$",mrk97_01,mrk97_02,mrk97_07,mrk97_08,sjh06_02,mrk97_01,mrk97_02,mrk97_07,mrk97_08,sjh06_02
470f565686e02dd0d3f43b93a70abd79,272.1316167079857,99.13085277730173,234.5327235318656,1.0000623727057312,1.9145482601842956,1.159348440261441,2.8830761623830434,6.75709963424474,2.028913616938882,6.1813571856010325,4.9251212831842945,0.9898552142315209,0.9989834432456339,1.1842736808706045,0.854254991830774,1.1440816911475264,0.03138035578802156,0.23544094572718122,0.27198592858459364,2.395945630531815,0.9342410127502933
09914ac04b6ffa1dcdf429d80eafb42b,293.67033918433367,100.00894050538265,215.37240143944672,1.0000623727057312,1.9134663129839473,1.1708057279688688,2.516904240907118,1.391770426414057,2.345832418888077,6.118014823807904,1.3979146659838255,0.917112504269077,0.9260371456050243,1.1381047743621397,0.7853060975540533,1.0868730126685093,1.7871873932730764,1.2388288087341919,1.009508396770931,0.26617383961184077,0.2985890296501031
baa3a0b4fd73f53250febd23a279b66e,336.4472430869216,85.46370880469682,103.72736859326758,1.0010466278409467,4.50620777912692,1.1976252581506186,2.416488159758325,7.656690061710066,3.838990247456973,9.718136073505095,4.140486696760656,0.8195145438679181,0.8557091557686105,0.9796383405297862,0.8985541445989282,1.0801911527885155,4.227136403302048,2.2062014337192504,3.5409210777989437,4.106337629302248,0.22434614209461629
5492b02b167dfbe496aa0bb215c8ace2,265.59211609672667,115.96868542353036,234.7577692587704,1.002786221259763,1.8245142135262529,1.1571662366549131,1.7786642839252629,1.3051005094880008,1.8081901484703433,5.539826802676592,1.3775789778364955,1.0144387548929212,1.014278501825204,1.2557275648002733,0.9595414534370491,0.9803500476323034,0.64596887232303,0.02505499552676661,0.8694499169372718,6.461059978264444,0.8849994707521853
1bcb52c22edb6b8ba74ac67937270ba2,244.72392587980139,87.74020689406785,169.04003471656517,1.0399632945399249,4.354817783262835,1.684655089661941,2.8549999360347367,10.020681422360237,4.998906132074294,9.144339264475283,3.693849305083403,0.8011237402559154,0.7554329423245711,0.6896943401900703,0.7953557300027678,1.0200272494564577,4.686906493602116,3.5855166117665593,8.17261437396054,0.12184285724972237,0.44414167270602584
75444f97720beb02cc5dfa088cc8ea71,317.161632075537,104.07418244787551,270.5731517712214,1.3919895308385488,1.5919458029104663,1.0760446997966155,3.045317114990549,9.21321510834657,1.94921734533124,8.358787876692752,4.677718398387819,1.4181547745368075,1.4572855747021987,1.4783739924579051,1.404098163967152,1.212667955745028,10.738869363420186,6.068577368668482,4.426102115940976,23.625411736183473,1.6963106193891988
d76b6f1b066afcd2c7544d87a6efd4ac,302.1085054021151,123.63228097578482,231.86531640993078,1.0005039484139384,1.0039331131055689,1.150046960351276,2.885984283194438,8.623927839858055,1.532522583048796,10.6611451468607,4.569501563199136,0.7684579201908653,0.8582297043571472,1.0018642694489919,0.7655384708667617,1.0485110983193844,5.503551995228367,2.171530889172666,3.185874289952207,1.0294026692369989,0.1276544631179519
cfcc11ce4464449d45bf9e6c6c1dc4e8,247.26735799025428,111.64245900016158,244.37056410038525,1.3142093012834815,1.4132339129110956,1.140417883776191,2.585652155690517,1.3839940145217455,2.2437501841243943,6.118014823807904,1.3040241628561253,1.304091780816748,1.3594089626046166,1.3472072454662374,1.194616878961788,1.1223333622761116,7.8872945204187,4.722269086720999,2.330786668789734,15.537331234045865,0.692592914179017
9a8badc0de7f79986044958154643193,228.9065442286,156.967033679,209.14364122959338,1.214104807,1.4533205748,1.7241018249692053,2.4497637332,8.9659552171,1.539354019,7.5300509999,4.4631050895,0.7760382214940702,0.6803711630768328,0.630528405531969,0.7263330488944872,0.7857546447558869,5.314044462648246,4.618003258915643,9.11775710012829,2.5431255253093736,3.04717061382348
c2dab7629b6001f5c0b35e2a41cb0493,232.9721007520748,123.8342442738807,214.4874740104449,1.1602246026364456,1.181509635380413,1.3247904109387247,2.449788028118559,9.446682892647528,1.3102033277873597,6.145815647057434,4.4631050895,0.8368378042705126,0.724206157021966,0.7740897072790883,0.7699023317657923,1.0788271709621255,3.7940548932371865,4.015045983191665,6.8244455706215925,0.860913831436593,0.20919078846806105
23ae7bebbf0182689822f00be96349ff,245.77467058169992,160.02517500867012,217.04933592634322,3.732582788895873,4.781730636828329,1.6780536984329424,2.7487466361136654,1.676166280286652,1.7054281021116278,4.580317640870296,1.1788467200714332,0.991171013858974,1.0329705604053574,1.0754652362770678,0.9683679405346939,0.9492114816339263,0.06427534647434896,0.23205722703380183,2.010139995573997,6.801850985895516,1.2309835374008193
7f5f759a47bfafdc162648b68763785c,244.96018262519635,123.58992886481063,98.04231427004794,4.118019109727396,4.811798141121239,2.6627277845095745,4.333993751308011,1.961736675648401,1.9212415683622384,4.494813332454911,4.5919197711899065,0.9971916203022425,1.0019780362972464,0.9234967379016642,0.9535339579583733,0.6615958338485991,0.21479050755606188,0.19424984460458938,4.43775179070824,6.229110345883137,4.426712957237789
6b9e25ec1290f32e57c0f62d9d4e3a01,285.3910288036382,102.32205096093124,210.88575692103254,1.0097629303774833,1.9227044265925983,1.152332056128134,2.4702098175940024,1.074471567170754,2.4067883905692837,5.517189553664171,1.709177795284607,0.9646700434428894,0.9876161913694672,1.1795414357310905,0.8185660773070481,1.0387411543360714,0.5982489139277652,0.3917992934048527,0.34758089886436966,1.0179952628203899,0.236209396265874
a070bba05406824ec1541f8d466df430,228.9065442286,168.97247194426205,213.9355860543,1.092338586512207,1.4533205748,1.2553720725329327,2.004979931999885,8.823023465669616,1.6015271014120895,6.703818088906392,4.554996561537253,0.6928360701162667,0.6350449505427825,0.6293332212106013,0.6738233566945268,0.8205131226342652,7.394098247093334,5.241472482217572,9.136849501428093,4.570526768551091,2.6609653040637204
cc211b85371b07717b4def484d3e7d69,163.15257073192234,25.550664468803607,62.401044397955616,1.081074907771036,2.947112140259386,1.2387767558972749,1.222713808316211,1.0229159334660642,3.767763445711856,7.503606690142121,3.7499749027576867,1.053256631241471,1.0933691907301322,1.1969981189821102,1.0536035017973244,1.0794416860013551,1.6164157810367756,1.0628499412672925,0.06872014405574861,10.092799297193993,0.21601873334838997
acffe0a6e6ba7f059da58e80ae9867e0,278.7421262209384,91.71395917436097,231.10787777213633,1.0019891666922003,1.9824715212014759,1.170396904070407,2.4456865653438644,6.311654582357675,1.4243070076054298,10.010587920720981,4.911631126960588,1.0412248449372337,1.0754866440551532,1.2841291661407823,0.945090549198078,1.039116124169354,1.3156211234308406,0.8168726830144862,1.3231496188623368,5.903110007647799,0.23204306478495548
9f2a7e892a65051e1c1bf61bfd48a817,285.4808139436414,96.66692956541448,208.23320541745738,1.0094088718196745,1.9275666437329564,1.1593784097709696,2.5900101032974057,1.074471567170754,2.4842910360205024,5.517091780693128,1.7100602345535665,0.9864479441073482,0.9829716926286362,1.1469068700345675,0.8085646821957957,1.0750324716944286,0.05380139731629707,0.45568510827185493,0.8688998397033953,0.6318410114206825,0.16702746327142848
11c497ce710dc9890d47e7f20071628b,254.07016457005363,99.98721641626972,205.01221809610362,1.0093771662396038,1.5818544949967481,1.1571662366549131,2.9505019448759207,1.0416556849809766,1.8964125142704975,5.644200593002314,1.4314897556813073,0.9046088746190353,0.8264925229736455,0.9742665875505995,0.714461524037665,0.9517256195570037,2.099778134524119,2.6080808394271595,3.6267318282651844,3.0014855583913116,1.203048671588848
2267b2b1cd640c454915116f2541aa21,283.13814452230315,91.20047786860266,240.75127418512764,1.0013261630753048,1.4252220682126322,1.172256988766749,2.677923748789456,2.279777711287382,1.6572857796678988,9.88854461295686,4.841709911591143,0.966662635876028,0.9986221271124239,1.1402007173051656,0.8351599134913191,0.8651583234131891,0.5484341030993017,0.24041090629403128,0.9760268801091764,1.6586839185837496,2.164907517631233
c375e559b981fcd311ef321697c6200f,289.3817091996263,90.95588006562006,222.5713491465084,1.000405448420149,1.9262661417510922,1.159328309554781,2.776942464696455,1.9704877745237033,2.1363899965965754,7.9942112746375305,1.7086464995892685,1.0030038857360097,1.0325197451353696,1.1702872466370078,0.8865572314903869,0.9057853663190711,0.36009714340024257,0.22585619168321305,0.49541139557495606,3.6431363509801886,1.7134959297880992
e9236c7b8decc2ffc4422d95c7c5b3dd,282.27818646758914,85.49820677777774,236.0568841015571,1.0026965164233124,1.7870253266224878,1.1606362107773873,2.5904178763120975,8.888431740935719,2.25556858202606,7.4806382465467,4.310554304134105,1.0707721076168282,1.0946584917088145,1.3138918917008546,0.9867204143585178,1.2150993347228116,2.0543026904207036,1.080584480176265,1.7985925191829806,7.510440708823079,1.723325941364573
cf121a92ff06d95b70d2497a9dfc8a45,263.4269551285953,219.8851312896972,101.98593567733681,1.6334777083066108,2.4600595922964303,3.625391745271816,1.082189219479251,7.213493466358796,4.297887556137021,8.697452625986712,1.334003158753132,0.9670565091027068,0.9227292448901545,0.8243873430222186,0.9452830281276908,1.0066648391314976,0.538587272432331,1.2843295063252476,6.020968961306412,5.910541626551769,0.5926128985389159
c5eb96e562b9f0ae5a3a6370acda03f3,268.61040846345594,80.62695260698646,209.01454781478125,1.0001961085608932,1.9242526125633002,1.172256988766749,2.8354358425615844,6.871450544739986,1.461250909438835,10.484843409388676,4.934025106274282,1.0379136143731964,1.0342543551182473,1.1995607915068842,0.8807065936596778,1.0927753562083604,1.232840359329909,0.24971602638579443,0.02778288327661051,3.4172429984431596,0.3641706245373374
5abda745c3e13e42b668a5c074607f53,285.48167325411816,95.70875452506255,203.7657493215816,1.0091304040077096,1.4345895882426332,1.0840690968158855,2.489170443468431,1.074471567170754,2.2548420879695694,10.407564705518997,1.6370216266155249,1.1383979530940562,1.1242311449374742,1.2873739272406504,1.0349368378360868,0.857691058367248,3.7449488273514047,1.4873610032664955,1.3749828632691745,9.372078680929992,2.2478771292528004
d4422647961fc093a638ddeb9087d38f,190.53033408308144,92.19747345094837,81.29696300650835,4.654552027173631,4.891159347691554,3.8639111277553746,2.2147810113889665,2.3210414527988785,2.8763526586122423,4.0168702948840895,2.6636592720825045,0.997632535354806,1.0082920208812205,0.9950551702466952,1.0019753233929287,0.6596241233667279,0.22581338387014926,0.10739998787867272,3.2946458427045497,8.099433335634313,4.448620851480801
a108ac8e5822642cb3e5eefa2ee21918,259.8984948134163,104.71083270463652,261.15817392719913,3.3961897234914833,1.536552077530532,1.1593870631263585,2.4647664552177764,1.1368184395455456,2.1737162523141293,3.623808383280269,1.3148758859329832,1.3111241727546459,1.3969174230629013,1.4761620502088626,1.3114979010567864,1.4813274267000862,8.063104318866145,5.238203893574984,4.390767575221447,20.050112009914535,4.6814158522231795
0980602389a903b677930785b81cb033,235.9980646543238,66.38639042459106,68.51862549150168,4.365300897492213,4.092817510332544,1.8938979442068322,2.4816832603740013,6.638264192652808,1.5190860253417573,5.3143309096158,4.180266060394006,0.9976324826660047,1.008336042672606,0.9950272815858233,1.002007414053728,1.0382535818810827,0.22581206665011622,0.10679446117460782,3.2950913484692763,8.100672357286797,0.24162686798797012
482a2351b1fa831a7380d27710a818e5,247.13124410024182,139.57425979104693,244.84223667510614,1.052944880917511,1.418493596411227,1.1402102590298513,2.4489929319861923,1.0768278898654793,2.16484770782378,5.028788384988914,1.2778267364945353,0.991140758436486,0.9189365431663178,1.0904928653012325,0.7972884563410338,1.078097754928762,0.06351896091214837,1.3364987184825614,1.770082023941974,0.19646549579281203,0.2010861658751331
b26e1ae8690afab05000c99aefb2225a,230.84467936554597,112.17965730234816,241.56161666092333,1.006556991773127,1.9999137272852716,1.4044795298091064,2.6738528753812325,1.0873277539785127,1.6566393575132612,7.179024924306249,1.3092711987724366,0.6812277539484046,0.5828739910584093,0.5907731632365446,0.5757686195680191,0.8369665997838522,7.684306151289885,5.959092282552829,9.752824868425805,8.35642395490274,2.478148891290531
178eff30aea6b9bdfcef2ea0c93d9a55,305.6407506144854,221.03462203652458,81.38909001719313,4.252236796587709,2.102271709921464,1.87617851452037,3.978713257164238,8.163012788408448,1.3102015825871192,7.566233711514265,3.244300741262386,0.9976329834436655,1.0126258761370028,1.0134682945177207,1.0020069962208826,1.034355160893019,0.2258245860916358,0.04778712328744387,3.000506477352705,8.100656224744503,0.28494265674423347
caf0561391390157e24988ffd1dbda60,268.61040846345594,96.68568402300963,232.35629153302818,1.2363690736831277,1.9242526125633002,1.1246068366687318,2.8526071064304976,6.871450544739986,1.73140307278406,10.36105680321932,4.934025106274282,1.318672317024413,1.3960099191904276,1.4443564056008338,1.3040746515830985,1.121005932813083,8.251807925610324,5.2257210342562255,3.8826901853168327,19.763500061123494,0.6778436979231441
1aa1da3cfea2a63e8ece272ed2702f64,267.60624774931085,126.66002800948239,223.13208637393748,3.763465968990264,4.1950054057468265,1.6031288067969123,1.8700442745530705,1.1372901682316054,1.4512981297325513,3.6227833526838884,1.4371593102949136,0.9850597287360614,1.055889693820623,1.2221452229849807,1.0343044275194262,0.9273661531721674,0.08850678159846581,0.5473135326082947,0.332990782507679,9.34766129418634,1.4737094091981404
c0f9ff9e81dc0023162a774ab24c4b13,287.63364795772276,92.310184042491,158.83495377015788,1.02432671113631,4.998694391576856,1.4913605045352405,3.2671259391691394,9.986494613609265,3.5030356954444914,9.16740513849369,4.705717801294447,0.7856645574212355,0.7256883718343068,0.7348029793565756,0.7681119843325074,1.052534139437273,5.073386064469113,3.9946578839847757,7.452029083760774,0.9300392149611056,0.08295400625252371
c0549d8c1aebf2e7662d2a08d5ed42b8,282.31603516856035,104.13171687276623,221.29835801931392,1.0058980837892693,1.8291210302061949,1.1593870631263585,2.8822277735369677,1.1360439007503598,2.398022302994276,5.643829220418178,1.7078197008222382,0.9162784493890328,0.9094841962337692,1.0727834922890835,0.745543141738526,1.0325279588941172,1.8080387652741807,1.466517245752831,2.0529793564044168,1.8014230988986113,0.30524490117647624
9613ea08f7fd69b0e3fd4bf1519ec46b,158.87789470955218,212.9128423862916,181.4654569025747,4.557117795925883,1.446250301098421,1.410455807520299,1.1997959776384577,1.058725386553763,1.2414702551144874,4.152416880357702,1.393356940115368,1.0534047152962847,1.0752222991850688,1.2182354780102072,1.0308958591831392,0.8494707730200071,1.6201178824071154,0.8132365775112632,0.27053479249532136,9.216056339117342,2.3392136331110334
e8d288448966755b281c09b7b841bc07,247.13124410024182,85.87883189960655,215.91646916521984,1.003366274773827,1.4054678921337784,1.1402102590298513,2.4489929319861923,1.1136776952090526,2.16484770782378,6.491553721022369,1.3335220629676119,1.0580956417962986,1.0355888234029118,1.2118523755016606,0.8946758062242255,1.0885843546709708,1.737391044907463,0.2680718487333123,0.16856829874857107,3.9565948349121807,0.31760394078856397
92097f2695c66200e8e98e78494f8ce3,282.8332165753066,99.7642322777722,232.34603019310288,1.0019376002507987,1.968084520718092,1.1584463843525112,2.881750705813653,6.906425339952811,1.9821507908416898,10.302848233142262,4.932076022117358,0.9802795233136394,1.0083894301795018,1.194079472975739,0.8884754032958786,1.1534124219767192,0.20801191715901501,0.10606010757219017,0.11534388217669529,3.7171970384509105,1.0379157997413242
eba1528f97bb7f1e04ccab29fcc99f23,269.4920183913524,96.59168235913064,210.88575692103254,1.0093771662396038,1.8699359399913282,1.1593868794419775,2.6883106526702405,1.9408704596454354,2.1440823754118505,5.608359820362901,1.2712169942607154,1.0022040640646581,0.9798852112088997,1.1286549225961202,0.8326610004989324,1.234026361558069,0.3401016016164521,0.4981401484332915,1.1604644952696457,1.5622007914645721,1.9336262395341006
77cf048b3d76f3c630ed488c3d45f910,250.7395639040441,81.14163345446187,235.8754562758422,1.0370222367468458,4.880429898031399,1.7431802006027206,2.2375922213267603,1.2658522230076548,3.4385914060923266,5.442330451612139,1.0714511046205653,0.8136446020075911,0.7579369709829789,0.763092954685112,0.8215729965953096,1.3342084812853954,4.373884949810222,3.5510733014720928,7.000112544966263,1.134092532637435,3.046760903171059
a9d32138662884224f12965f4939e316,278.30865017628554,96.65753957779827,217.7268892152089,1.0019913156765563,1.6616410276800049,1.0165412688301814,2.4504481510996525,5.773647871486702,1.5105452283902416,10.302848233142262,4.9278514506848445,1.3495241127704956,1.3875283043165139,1.5053923427318876,1.3585541615927135,1.0221600309268277,9.023102819262387,5.109055080007068,4.8577051554614625,21.866956046050714,0.4204441008130259
4e9d3a89dd1f214cf6226192e8b2668f,298.26831360102295,104.52328843503606,210.4407988287221,1.0074659151972718,1.9155070916152859,1.170698308617951,2.624415655600846,1.4866001683949117,2.2589166171109794,5.415242950894926,1.7080349870236713,0.8899608463816306,0.8777910609893825,1.0930325809728603,0.7425607432739839,1.0403237274222434,2.465978840459235,1.9024613343963888,1.7295114860565457,1.9165736187651006,0.2186252508639624
9607e86dd10fe68d1b3646d129d9050a,250.7395639040441,81.14163345446187,158.4560241127718,1.013777403115539,4.980500436637072,1.2487982482771285,2.2375922213267603,9.769130342849873,3.4385914060923266,8.134370422541162,3.7215370631472897,1.0009403187571335,1.0198031415767768,1.1877214362964132,1.0140408987297636,1.206626570199589,0.3085079689283371,0.05093729816749324,0.21690996331608287,8.565285665241836,1.629184113328767
c90b156e6e6b3e46140595a6208a645f,245.074822926929,213.07604761676225,122.28604965934142,1.6168127874656035,1.4733545657518379,2.9523959371688275,1.110465127255524,7.489977327677405,3.2422939136535756,7.336439894755256,1.2168992206803306,0.9634654365002833,0.9013315874982141,0.7847218212120742,0.9069365139955731,1.0806208523617717,0.6283640874929192,1.5786576685252536,6.654603495014789,4.429981235350311,0.22912058179746325
5f1f1695278656b557aa3f448f0125f6,285.6029608666355,96.66692956541448,208.23253356260543,1.0065060963647092,1.9280741437985667,1.1593784097709696,2.61497709010385,1.0013245453892368,2.3872437805650604,5.517189553664171,1.7105528512390769,0.9685973596229241,0.9672842127894716,1.1430936561051181,0.7961664468161851,1.0470817850585075,0.5000660094268972,0.67146887497288,0.9298138002377297,0.15314466471757052,0.1435357215721399
a38ddd3462d8378f03fe8e79da4d3a38,163.8726723960758,25.550664468803607,62.401044397955616,1.2194266758512853,2.7250528540904515,1.2925503381208343,1.222713808316211,1.0229159334660642,3.831419530429526,7.503606690142121,3.750463639789796,1.0387748379065973,1.07354299571044,1.181405135497554,1.0361868187704468,1.079340533712565,1.2543709476649316,0.7901374925782682,0.3178093370997752,9.420340493067444,0.21489481902849938
9b71dbc4b6e9ce93e920060d6fae62b6,283.493598586776,160.26520002890302,227.83473934479463,1.0058413298590847,1.1530834187094103,1.2871001594325961,2.5391890859515693,8.954356564024568,2.183430901534693,7.7947937507560265,1.2565550805751924,0.6078642018391137,0.6022749349109406,0.593704785531547,0.6103232471777196,1.0880507603584104,9.518394954022158,5.692229230936167,9.70599384134909,7.022268448736697,0.31167511509344853
242e7c8db8c83d0375943617c84ad789,285.10083282719916,96.01821710475647,240.74236571231202,1.000097946615989,1.4421277980620497,1.172256988766749,2.363539295690658,6.645694740847659,2.0707207348185372,7.405373455716432,4.912039792110796,0.9643502533001587,1.0301209241662856,1.2513081927589433,0.9178017957519121,1.1413026149350831,0.6062436674960342,0.19286002979760167,0.7988529194719377,4.84949018347151,0.9033623881675896
381c74f9afbd2c45823a5acc9276412b,266.71250864739994,227.55149218206338,137.31221917660807,1.4665083932518785,4.805049686472842,1.6643538272591343,1.8019112578010983,8.407511989618428,3.8976985577149694,7.048360837676725,1.3640193006113654,0.9254757163169397,0.9056551872173954,0.9296900013787773,0.9656584460120473,1.2025627459222386,1.5781070920765083,1.5191858704622372,4.338817869348605,6.697237297762444,1.5840305102470944
6f2ab5c5dfe61e90bb7cc3eff1d16b8e,249.3064386499782,88.7469307030533,222.17467966816105,1.0018099627465549,2.6678563912139697,1.2919438923953583,2.5975854178630615,1.1587527001093685,2.1737162523141293,5.960770328781454,1.5273737798142184,0.8538531643601143,0.7833154076853913,0.8910941869390905,0.7147346916199377,1.0928262222996605,3.368670890997144,3.2019888901596794,4.955364425893124,2.990938547492752,0.3647358033295609
3c1e0c7805bcb09b3af175d0dc038ac9,266.16017790141035,86.33315990759009,214.6105551683133,1.0093771662396038,1.6273432786170021,1.2611079200804163,3.515575326357193,1.4354224083817635,2.1363899965965754,3.6719597099308974,1.0356116764978935,0.8145963883802534,0.7473385246188908,0.8551401582937433,0.6982162172534856,1.4635861521724842,4.350090290493666,3.6968566077181455,5.529709931409851,3.6287174805604026,4.484290579694269
61f55d861a4f9db029be4fdfd67f3e46,294.71211030087704,97.66346843243804,191.6069164685731,3.837765701454263,1.8512902948950436,1.4166021670677647,4.474177580326685,8.609783833620737,3.2133796759366122,7.436172509324944,3.7360330341705894,1.088379144952411,1.1661300434167328,1.281153152529403,1.1191011445215153,1.2108719249602966,2.4944786238102727,2.0636869795974246,1.2756094653259273,12.621665811641519,1.6763547217810728
49776c9bbb8d9256a614fd91e4f3e1c6,258.5587669588056,127.24497405402576,260.6466577178339,1.0021958679935468,1.0456924808349737,1.108085695564205,2.4489929319861923,1.4106229714213658,2.078046914968452,6.121573735839122,1.156654463982334,0.9757510200333072,0.9911210801235142,1.1520540096846958,0.8366286639079834,1.033857046856354,0.3212244991673219,0.3435889941744954,0.7866771615863288,1.7153924288796676,0.29047725715162354
ca0dc484c841be902e6deabd18ba22f2,283.13814452230315,146.621384763322,254.85704045825972,1.0019376002507987,2.5384792365059665,1.170384164334989,3.1743586601114644,6.884251895698229,1.2293289072703764,10.365588734542992,4.311767169542556,0.8111466350689522,0.798153477738748,0.928583286762017,0.7303793347711227,1.0110224410931665,4.436334123276195,2.9978888894257496,4.356497016581199,2.386898271385224,0.544195098964817
e4ded469cd3781ef830f6f30c9e8bbfa,284.7461880163024,101.42092016900985,238.3776804058373,1.005571994153524,1.5111381585407027,1.1606362107773873,2.464105124630653,8.5811912125452,1.5307624730824343,8.443231057513003,4.850132105187193,0.9736436485008322,1.0205913367342876,1.2330020891834357,0.9166756717239101,1.167427507805468,0.3739087874791963,0.061779047239169015,0.506423149895138,4.8060104912706585,1.1936389756163093
d67ba83f88ade3a6aae81b486ac9d554,278.15214569704256,96.65753957779827,249.76847676394402,1.0019376002507987,1.967738172451059,1.1698565684497646,2.8402066552580294,6.884202907501562,1.46034225333729,10.365588734542992,4.999102917462771,1.009325847217874,1.023733026778434,1.2105312278908493,0.8939960679371036,1.0703445845236843,0.5181461804468518,0.10499349076250228,0.147463704326666,3.930350113401684,0.11493982804093615
08aa65139515070f6cac5aee0bf05080,283.13814452230315,104.07418244787551,227.87732388127273,1.0015275707961269,1.2219154622854302,1.1767570733434691,2.768350668776086,9.188121467559844,1.1575596650255462,4.236452589474509,4.85235407982109,0.8370242528029788,0.871726623497007,1.0749524618837198,0.7868332928328747,1.1333404000911784,3.789393679925532,1.9858786314029295,2.0183312798127826,0.20720877093147816,0.8148933343464264
e69245d866c4719d50f11efd59977d86,302.85783388105045,52.398147678670945,210.7504400110268,2.8707731639531984,4.203891857028378,2.0612236393073045,1.2095969363739805,6.431472184220824,1.2324856824160058,4.518959326207462,3.7045626229440902,0.997632370310317,1.0359967305421751,1.1311236999437453,1.050942531488532,1.0678628515899073,0.22580925775792515,0.2736826759583922,1.121027157448159,9.990059130831346,0.0873650176656366
32595f7cfe9877f53e0fdee30b4d1494,277.0947893788896,104.91027198976336,210.4407988287221,1.004453233288962,2.0645303220649582,1.1593782403574862,2.3960267783936646,1.2471580034159209,2.3235163332232585,4.117085089045659,1.4153113936801747,0.9678618402191849,0.9606395026090614,1.1740058023732427,0.8052198361385113,1.3404545754272195,0.5184539945203792,0.7628679145933784,0.436009546753312,0.5026963760042981,3.116161949191327
cd28a2aafc062dd03136ca4ae89cb250,278.7421262209384,127.09459564848395,222.6123564372248,1.0430769056483686,1.9820717012229159,1.0879233257157919,2.1272471074836345,6.884251895698229,1.081718027541263,11.279969916220068,4.824307462970991,1.2989031298366518,1.358675732811251,1.477364848974534,1.2915277556301836,1.0386517568743523,7.757578245916294,4.7121833949278,4.409981613011723,19.279063923945312,0.2372027013960862
863297385546aed08a8948accd23b55d,285.2404812950769,91.52885054225575,210.88575692103254,1.1259737337216118,1.8613384180630879,1.752464236396416,2.4662129124061347,1.1410387419788555,2.4067883905692837,5.517189553664171,1.6808224712859645,0.7513036577348141,0.6302912584236628,0.5320359385907496,0.605879459486105,0.9143759627951179,5.932408556629648,5.306860269275615,10.69111919184106,7.19384326308475,1.618044857832024
5f48ed2a78067e05ba7fe0d94479a89c,285.62202710981205,103.42373593366077,203.7736854150395,1.2361216216842523,2.155957025106394,1.1483184918760654,2.4656223633855907,1.1360439007503598,2.381295830986309,5.903336685783957,1.7075051808125976,1.3055256621467364,1.384045762585275,1.4278295255816593,1.2732243028058274,0.9613524141527315,7.923141553668408,5.061152167610383,3.618682517278902,18.5723669036999,1.0960842871918723
017cddc851dca1a732a25a864aed52a4,282.19647666219,103.43455644739397,233.90357450202566,1.0058980837892693,1.947833679765654,1.1415787197644751,2.760308813014362,1.3579337011277557,2.422109064065271,5.587117950394377,1.7876490806616587,1.023110111785673,1.0386467926729566,1.179433200943469,0.8559955234298766,1.0658750117772853,0.8627527946418218,0.3101346997655648,0.34930988908196653,2.4631476227751583,0.06527790863650247
d623e762dac835ad8bc14afbda74ab10,268.6810884458997,90.3676322156582,214.5393236023328,1.0064716745125162,2.1117537332957284,1.1571662366549131,2.4831925946977558,1.0602893103358408,2.1467743262141696,5.5488674075376805,1.524840917917417,1.0674540738514775,1.0528979406321788,1.2362125651798663,0.8714147352533884,1.1073026698160273,1.9713518462869366,0.5061614942528031,0.5577087089435511,3.058483986617313,0.5255852201780807
cc4cc9c678d01a8ed86d8d9c209eb3df,288.6089878345509,121.7464028447832,195.93930021284137,1.0093771662396038,1.8247779230908667,1.1244139406562623,2.876417223197295,1.5448355646849408,2.1363899965965754,6.467594094425939,1.3612617514335832,0.8434258303583401,0.8456724912765714,0.9993957626553641,0.7219980824094212,0.8532873487691081,3.629354241041499,2.344257341450187,3.2253073058248547,2.7104987486709966,2.2968072358988
a760874523ee77f4202f868929aa5c61,265.0255311010604,112.32769024695156,214.5393236023328,1.0079879048497913,1.926528315878716,1.1396839460782768,2.876417223197295,1.0700397141816866,2.1363157142236995,6.2692127388081005,1.3014921640032715,0.9415253649749965,0.9049899373271992,1.061837439997072,0.7395866744811063,0.9689914432752477,1.1768658756250883,1.5283364879339858,2.227836421772013,2.0314025296870173,1.011206185830582
d288c3efea49afdfc9d8a59e9c99c101,264.8638825659362,94.51981290216182,242.7662130149488,1.0079979131212147,1.5097133833786585,1.0177062578022467,2.7167490086869672,8.177943626913558,1.6569811413367628,9.93298899733989,1.1130799655356163,1.309659692891124,1.364184731482501,1.4486153140468485,1.3005007581019263,1.3788566359763117,8.026492322278097,4.787960543088047,3.9507238665630746,19.625511895827273,3.5428515108479073
b2c26a9ed110dee85ed6a868c69a7bde,282.19647666219,109.5639640927769,252.78216191460962,1.0058980837892693,1.947833679765654,1.140274829468742,2.4656223633855907,1.1360439007503598,2.1873490187167377,5.010551894924122,1.5857826636192902,1.047981751878414,1.041517649774822,1.2338387681743748,0.8979069288169351,1.1347447890877513,1.4845437969603497,0.34962379332629945,0.5197886289836219,4.0813486029704675,0.8304976565305698
a4130e9c5672d0dfa883a8a0d5e8a8eb,280.362004246394,96.6321588820361,235.31894219926343,1.001420143011767,1.4171676062007161,1.4498653913153638,2.7362121224959624,8.472035829702918,1.65646058912239,5.8372299254566595,4.999317811669002,0.6465514286430595,0.620539780764253,0.6668337979736778,0.6433437203581706,1.1013218996544638,8.551214283923514,5.440993387011651,8.537798754414093,5.7473467043177395,0.45913221838293067
