pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime
113523,126909,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/113523-126909/50Hz_50ms/simulation.batch,0.754297624784327,1.1923955630810605,1.5808024894974273,0.3433845349359453,0.40683344852626263,5.0,0.0,0.31590415829925267,0.27917311251956267,666.5607249152308,100.28576588249793,24.525365808684892,28.959635162065037,0.3926089974139657,0.24770278857627154,0.0314648682417058,0.022024172390492362,1.0,0.0,0.02611963689017066,0.011199301385921394,0.0018253034215045688,0.0012980194103989228,1.4000000000000001
11968,122468,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/11968-122468/50Hz_50ms/simulation.batch,0.751193885738174,1.088632723497533,1.4492033869894572,0.26315186596631934,0.2986990189725695,5.0,0.6,0.5391236274567182,0.22608081761780127,622.3747563759972,121.1230994717323,31.83348557833208,30.750486073232622,0.5519412141269274,0.2211088397251361,0.04869649336413608,0.023379308184726624,1.0,0.0,0.02235870294915392,0.008107638217806079,0.005033123836077287,0.00826677620864872,1.625
123253,119309,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/123253-119309/50Hz_50ms/simulation.batch,0.345947713282771,0.9381726868492127,2.7118915686613265,0.26326943923126433,0.2507910048577137,2.0,0.0,0.33984703427930957,0.3193412693403437,740.8157553608997,157.4779320514715,28.778748801611776,24.463707557524863,0.29677546533118343,0.23950540343205548,0.02204131592947945,0.017817285781656506,1.0,0.0,0.029028934352821827,0.0005173743566056054,0.0008365681441856142,0.00071437291791751,1.2750000000000001
12094,1435,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/12094-1435/50Hz_50ms/simulation.batch,0.7930151360000515,0.8017507596264698,1.0110157085657665,0.4550345292755584,0.49518291773147305,2.0,0.0,0.5874907610500832,0.08370523028839294,639.6489385052062,125.61318136368351,35.76478059319233,24.38416522237515,0.8028068719159447,0.09408133269091129,0.058998909791366835,0.002189149275041845,1.0,0.0,0.022931870093527165,0.0042210934885865015,0.005875154624966559,0.0056955462994374585,2.35
119260,12272,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/119260-12272/50Hz_50ms/simulation.batch,1.2031040065297522,1.771927235440496,1.4727963881954516,0.4715585381306598,0.7367716038426243,3.0,0.3333333333333333,0.6602348738993135,0.18112848780182234,718.0148868585056,98.53620513416077,25.037752227713934,19.612283460279365,0.8112784132238051,0.17377779505659408,0.0523411551203718,0.004549891491286862,1.0,0.0,0.02555312035456034,0.004732419238417505,0.006039125492706826,0.002205798959974606,1.625
117836,121488,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/117836-121488/50Hz_50ms/simulation.batch,1.439073631942086,0.811373799354732,0.5638167369238442,0.7691755833570784,0.4873187797554412,5.0,0.8,0.3013371523874949,0.23880279563071585,669.5529097811684,85.24208506131801,6.063117530861863,5.350447680792832,0.4345454164271422,0.33070375172129884,0.03353537627323218,0.015230055436051285,1.0,0.0,0.02292249353485883,0.012901707699344796,0.01816685850402528,0.01526725910471075,0.875
4957,26895,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/4957-26895/50Hz_50ms/simulation.batch,0.5104025023753697,1.435347991998525,2.8121883911590126,0.30625635267921597,0.2990684812550682,2.0,0.0,0.4339254986030502,0.334354022618232,667.9580464213168,139.7024157687901,2.157113290864394,0.4751163564868741,0.5701598133000513,0.28937575086820244,0.03139750326725759,0.013178445231216217,1.0,0.0,0.03084547734623861,0.004532639630941117,0.009251883710230188,0.004050358592495933,1.075
15197,15766,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/15197-15766/50Hz_50ms/simulation.batch,0.754488633452772,1.3806848897661363,1.8299611532220146,0.5444791396852076,0.491594674427797,2.0,0.0,0.5707230063033291,0.10809285347062986,572.9840662543372,80.36195338019456,0.7930190977576204,0.7923723914003074,0.6983257922183046,0.192889741404837,0.06525211196037517,0.007290485019416745,1.0,0.0,0.018252955273476843,0.0022521754107396007,0.0084432954128477,0.0008854537172633091,1.7750000000000001
12535,12705,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/12535-12705/50Hz_50ms/simulation.batch,2.776695374891267,4.1283878868378086,1.4867989928493588,0.6527611452378048,0.6477420199471362,4.0,0.0,0.5861947258791712,0.28904222488996234,599.4588494307014,90.87006107059989,19.498459885175777,21.10982487429143,0.6575877976793469,0.44504461290360986,0.05055132491917487,0.03761188892063281,1.25,0.4330127018922193,0.022514624707542216,0.004245572438530477,0.011186086262539497,0.005241673503522468,1.05
27028,7666,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/27028-7666/50Hz_50ms/simulation.batch,0.5156849607405484,0.5702819841030942,1.1058728245325244,0.1875675792416285,0.1364977993860369,2.0,0.5,0.6589498478993656,0.15512799677848216,623.7369926721475,18.18525628587588,14.433842104249997,8.715072539978308,1.2031489582112658,0.17672953775922262,0.08805540490374753,0.003146485767915798,1.5,0.5,0.09103451915595892,0.04171770932287116,0.00017656783116819217,0.00010928108742462028,3.1500000000000004
126667,123393,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/126667-123393/50Hz_50ms/simulation.batch,2.9818155294813944,4.163482542808412,1.3962911191667635,0.9278678796401516,0.8295226339974437,4.0,0.25,0.5796798896329083,0.19314470175068252,642.2117463052441,49.07518048832617,7.912279684473438,11.632443063132715,0.8689914502714152,0.4042468744794132,0.06274924855934506,0.01572699869988504,1.0,0.0,0.035772828003715645,0.015504870468431282,0.0015388581821346586,0.001437305532442343,1.2000000000000002
127058,125686,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/127058-125686/50Hz_50ms/simulation.batch,0.1410916892217242,0.37583196644461553,2.663742765557221,0.1433594774940122,0.21065435690202225,3.0,0.3333333333333333,0.19164453325973296,0.10980123899934541,612.9113496203718,15.706960320910673,0.007961498059185891,0.009851294118017936,0.30631127576547384,0.18559545866832877,0.019554189177230768,0.01264453408438421,1.0,0.0,0.028734071717537574,0.0013000590581581468,0.00014882308598309371,0.00011212949209293684,2.125
120623,118701,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/120623-118701/50Hz_50ms/simulation.batch,2.378238045962386,2.5691255545420386,1.0802642565170164,0.5326325546457719,0.6231181995474415,4.0,0.25,0.4560449431234134,0.34062522752755486,654.6014074662415,99.20840558506542,8.740571444202212,7.520260256470334,0.9117692210082309,0.8557679050812534,0.07721850809257329,0.07564955644241697,1.25,0.4330127018922193,0.03040938001021367,0.008955925603858376,7.594974457771599e-05,6.532074718364503e-05,1.7000000000000002
15742,9916,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/stdp_2021/simulations/L23PC_L23PC/15742-9916/50Hz_50ms/simulation.batch,3.5882203339582674,4.993154661858812,1.3915407074098824,0.9512978473797574,0.707908879516101,3.0,0.0,0.803319967497799,0.0936871056183248,753.8646266085938,176.59439938903355,9.953458962043195,11.850635444249852,1.4406260049450534,0.420005478295253,0.11166337175053333,0.027918864532842664,1.3333333333333333,0.4714045207910317,0.05642270108265821,0.019591645334707204,0.00012071276138732268,0.00011893560355314259,2.35
