config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0",1.923032784156592,0.10734400834048088,5,189519,197361
"0,0,0,0,0,0,0,0,0,0,0,0,1",2.772723873371942,0.139085445562235,5,189519,197361
"0,0,0,0,0,0,0,0,0,0,0,1,0",2.402531685836324,0.14061081996078242,5,189519,197361
"0,0,0,0,0,0,0,0,0,0,1,0,0",2.641870449027272,0.1326314735845865,5,189519,197361
"0,0,0,0,0,0,0,0,0,1,0,0,0",3.2941455856548707,0.09014222493720002,5,189519,197361
"0,0,0,0,0,0,0,0,1,0,0,0,0",2.719243446051178,0.2363502660410641,5,189519,197361
"0,0,0,0,0,0,0,1,0,0,0,0,0",2.477012820500492,0.06792305820481674,5,189519,197361
"0,0,0,0,0,0,1,0,0,0,0,0,0",2.8831039682604067,0.06642806029277132,5,189519,197361
"0,0,0,0,0,1,0,0,0,0,0,0,0",2.5207890590349904,0.15216581790919756,5,189519,197361
"0,0,0,0,1,0,0,0,0,0,0,0,0",2.833574836735978,0.08632396368692022,5,189519,197361
"0,0,0,1,0,0,0,0,0,0,0,0,0",3.4436499147565156,0.05300157415729339,5,189519,197361
"0,0,1,0,0,0,0,0,0,0,0,0,0",2.588557255775526,0.15023142123961586,5,189519,197361
"0,1,0,0,0,0,0,0,0,0,0,0,0",2.2263333515589925,0.11420218670952437,5,189519,197361
"1,0,0,0,0,0,0,0,0,0,0,0,0",2.85304081124919,0.09290628956955871,5,189519,197361
"1,1,1,1,1,1,1,1,1,1,1,1,1",11.300212775035934,0.26194580672605094,5,189519,197361
