config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",1.4784417746946157,0.09424086881289982,5,196661,183791
"0,0,0,0,0,0,0,0,0,1",1.8286547420787833,0.08066226504940416,5,196661,183791
"0,0,0,0,0,0,0,0,1,0",2.759884380540101,0.1267526129502686,5,196661,183791
"0,0,0,0,0,0,0,1,0,0",2.1145599858386093,0.13715453330360614,5,196661,183791
"0,0,0,0,0,0,1,0,0,0",2.0792511954495585,0.10576160388649171,5,196661,183791
"0,0,0,0,0,1,0,0,0,0",1.9742692131624402,0.0754664747579404,5,196661,183791
"0,0,0,0,1,0,0,0,0,0",3.0138135655880016,0.11592897599434311,5,196661,183791
"0,0,0,1,0,0,0,0,0,0",2.5416946113830656,0.11504797850124725,5,196661,183791
"0,0,1,0,0,0,0,0,0,0",1.8961652862199176,0.09397511491532398,5,196661,183791
"0,1,0,0,0,0,0,0,0,0",1.8182535645136753,0.07582685812401746,5,196661,183791
"1,0,0,0,0,0,0,0,0,0",1.8055213680559707,0.09638235682462257,5,196661,183791
"1,1,1,1,1,1,1,1,1,1",7.897963552124695,0.10164795270336524,5,196661,183791
