config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.7602355735027931,0.0360962428304841,5,181002,188173
"0,0,0,0,0,0,0,0,1",1.105315318912587,0.032433279047450525,5,181002,188173
"0,0,0,0,0,0,0,1,0",0.9946171848273542,0.0631982453635233,5,181002,188173
"0,0,0,0,0,0,1,0,0",0.8653953456810222,0.03180296176677755,5,181002,188173
"0,0,0,0,0,1,0,0,0",1.1411659025236978,0.0835042234800775,5,181002,188173
"0,0,0,0,1,0,0,0,0",1.3399617294356152,0.05419655285997769,5,181002,188173
"0,0,0,1,0,0,0,0,0",1.1482734184594348,0.07798503975740814,5,181002,188173
"0,0,1,0,0,0,0,0,0",1.3745059819477992,0.04799171311593434,5,181002,188173
"0,1,0,0,0,0,0,0,0",1.235059360459791,0.05413293834387661,5,181002,188173
"1,0,0,0,0,0,0,0,0",1.2387623050907566,0.07037564649941075,5,181002,188173
"1,1,1,1,1,1,1,1,1",2.569941981828748,0.059181097357154294,5,181002,188173
