config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0",0.7828627717671756,0.04793027091322574,5,188286,183761
"0,0,0,0,0,0,0,0,0,0,0,1",1.0999497960627673,0.04498048275216995,5,188286,183761
"0,0,0,0,0,0,0,0,0,0,1,0",1.0219274016715416,0.0178050285411117,5,188286,183761
"0,0,0,0,0,0,0,0,0,1,0,0",1.2964581850278805,0.08089302260601074,5,188286,183761
"0,0,0,0,0,0,0,0,1,0,0,0",1.154214129796079,0.029771314827794163,5,188286,183761
"0,0,0,0,0,0,0,1,0,0,0,0",1.1745772840281083,0.06172901514929066,5,188286,183761
"0,0,0,0,0,0,1,0,0,0,0,0",1.3003289605117252,0.03745208046343055,5,188286,183761
"0,0,0,0,0,1,0,0,0,0,0,0",1.2476901599173584,0.060376108091233754,5,188286,183761
"0,0,0,0,1,0,0,0,0,0,0,0",1.2389569385119006,0.05871391095061224,5,188286,183761
"0,0,0,1,0,0,0,0,0,0,0,0",1.1275526882538074,0.0475572292155332,5,188286,183761
"0,0,1,0,0,0,0,0,0,0,0,0",1.4671443267320732,0.06752990527182587,5,188286,183761
"0,1,0,0,0,0,0,0,0,0,0,0",1.2488053539397135,0.021871085689269314,5,188286,183761
"1,0,0,0,0,0,0,0,0,0,0,0",1.2657445523895192,0.10909102759892308,5,188286,183761
"1,1,1,1,1,1,1,1,1,1,1,1",5.595608779286188,0.12337076176943544,5,188286,183761
