config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",0.909209112377666,0.03381958694011318,5,196430,183658
"0,0,0,0,0,0,0,0,0,1",1.4883092419167752,0.025642420546139705,5,196430,183658
"0,0,0,0,0,0,0,0,1,0",1.6556811311616806,0.04861708721710306,5,196430,183658
"0,0,0,0,0,0,0,1,0,0",1.0794887112397888,0.024340426973820273,5,196430,183658
"0,0,0,0,0,0,1,0,0,0",1.0471698554554039,0.03476493424207858,5,196430,183658
"0,0,0,0,0,1,0,0,0,0",1.2628895944952458,0.04903811788305787,5,196430,183658
"0,0,0,0,1,0,0,0,0,0",1.083194841595048,0.03551030565212693,5,196430,183658
"0,0,0,1,0,0,0,0,0,0",1.0951613681141814,0.028549032393201595,5,196430,183658
"0,0,1,0,0,0,0,0,0,0",1.0761400317551106,0.035969882856853375,5,196430,183658
"0,1,0,0,0,0,0,0,0,0",1.3462230082674262,0.03351249342030423,5,196430,183658
"1,0,0,0,0,0,0,0,0,0",1.6931644812349826,0.0767548222794953,5,196430,183658
"1,1,1,1,1,1,1,1,1,1",5.060801792808438,0.1546346860286275,5,196430,183658
