config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",1.089993743559917,0.053428006677322275,5,180217,186276
"0,0,0,0,0,0,0,1",1.434653921065373,0.06585063361672268,5,180217,186276
"0,0,0,0,0,0,1,0",1.8227743729088286,0.15291178367830757,5,180217,186276
"0,0,0,0,0,1,0,0",1.7704396676473817,0.08878181312184757,5,180217,186276
"0,0,0,0,1,0,0,0",1.7860322946917961,0.08563728092606346,5,180217,186276
"0,0,0,1,0,0,0,0",1.6279945117928687,0.057554850004353314,5,180217,186276
"0,0,1,0,0,0,0,0",1.7253752104129219,0.06837891956175031,5,180217,186276
"0,1,0,0,0,0,0,0",1.483573179844368,0.058029065058509896,5,180217,186276
"1,0,0,0,0,0,0,0",2.0638886078728538,0.06729798405766496,5,180217,186276
"1,1,1,1,1,1,1,1",6.060084927765071,0.14724241417577352,5,180217,186276
