config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0",1.3856706057645618,0.09263227155510682,5,182316,188919
"0,0,0,0,0,0,0,0,0,0,0,0,1",2.0511799964741426,0.09264195530897641,5,182316,188919
"0,0,0,0,0,0,0,0,0,0,0,1,0",2.160792154997782,0.11861929690988773,5,182316,188919
"0,0,0,0,0,0,0,0,0,0,1,0,0",1.9772912308860342,0.09005337566292011,5,182316,188919
"0,0,0,0,0,0,0,0,0,1,0,0,0",2.070546968761653,0.14199994339889105,5,182316,188919
"0,0,0,0,0,0,0,0,1,0,0,0,0",1.3860788168343583,0.09234339001293868,5,182316,188919
"0,0,0,0,0,0,0,1,0,0,0,0,0",1.7201138595017245,0.11043146123422234,5,182316,188919
"0,0,0,0,0,0,1,0,0,0,0,0,0",2.176921345852592,0.11152817184651097,5,182316,188919
"0,0,0,0,0,1,0,0,0,0,0,0,0",1.8325228141158678,0.055900844353928364,5,182316,188919
"0,0,0,0,1,0,0,0,0,0,0,0,0",2.0846207301803914,0.11545858011996459,5,182316,188919
"0,0,0,1,0,0,0,0,0,0,0,0,0",1.8585012339285822,0.07901524143151212,5,182316,188919
"0,0,1,0,0,0,0,0,0,0,0,0,0",1.66924304379456,0.09429551470394935,5,182316,188919
"0,1,0,0,0,0,0,0,0,0,0,0,0",1.766485292946938,0.07569179794553657,5,182316,188919
"1,0,0,0,0,0,0,0,0,0,0,0,0",2.4360226768404125,0.13553879662661864,5,182316,188919
"1,1,1,1,1,1,1,1,1,1,1,1,1",7.796122608804604,0.12664780065807074,5,182316,188919
