config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",1.3101203532389918,0.11064971736378036,5,202381,180609
"0,0,0,0,0,0,0,0,0,1",2.045305903163258,0.1189289488435416,5,202381,180609
"0,0,0,0,0,0,0,0,1,0",1.8994868840523211,0.11772580087076327,5,202381,180609
"0,0,0,0,0,0,0,1,0,0",2.0813987817631,0.11994952770091333,5,202381,180609
"0,0,0,0,0,0,1,0,0,0",1.7482337996407793,0.15106563901053946,5,202381,180609
"0,0,0,0,0,1,0,0,0,0",1.8437803685932277,0.15830239873429272,5,202381,180609
"0,0,0,0,1,0,0,0,0,0",2.73271575631179,0.14771145131183597,5,202381,180609
"0,0,0,1,0,0,0,0,0,0",1.821566980535921,0.14503418267204832,5,202381,180609
"0,0,1,0,0,0,0,0,0,0",1.941507665813615,0.15098925191184462,5,202381,180609
"0,1,0,0,0,0,0,0,0,0",2.0952257487920063,0.15493606504952812,5,202381,180609
"1,0,0,0,0,0,0,0,0,0",1.6066786124613242,0.12420684167938696,5,202381,180609
"1,1,1,1,1,1,1,1,1,1",7.5599030866983385,0.30322354590512646,5,202381,180609
