config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.675488398951129,0.04658508618215665,5,205224,188869
"0,0,0,0,0,0,0,1",1.4775384313335245,0.15594591442103992,5,205224,188869
"0,0,0,0,0,0,1,0",1.1400764496915312,0.05736185633639204,5,205224,188869
"0,0,0,0,0,1,0,0",1.854365192445517,0.10861296606792127,5,205224,188869
"0,0,0,0,1,0,0,0",1.1182091166790866,0.035878788986538526,5,205224,188869
"0,0,0,1,0,0,0,0",2.0467414598627163,0.09338570311132652,5,205224,188869
"0,0,1,0,0,0,0,0",1.0113644820350032,0.040281097967233476,5,205224,188869
"0,1,0,0,0,0,0,0",1.3798595052088267,0.028674821610244323,5,205224,188869
"1,0,0,0,0,0,0,0",1.5300608425317945,0.10475976465923405,5,205224,188869
"1,1,1,1,1,1,1,1",6.185503161024788,0.218712137555413,5,205224,188869
