config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.5836760052310168,0.07766072389295624,5,185845,205540
"0,0,0,0,0,0,0,1",0.735166132542094,0.052098229401966054,5,185845,205540
"0,0,0,0,0,0,1,0",0.8366811390243456,0.0382400849418814,5,185845,205540
"0,0,0,0,0,1,0,0",0.9956968291659776,0.07617277070257089,5,185845,205540
"0,0,0,0,1,0,0,0",0.9480802387721672,0.10634652530571723,5,185845,205540
"0,0,0,1,0,0,0,0",1.1191102783718665,0.09486829178751739,5,185845,205540
"0,0,1,0,0,0,0,0",0.9619522358268435,0.06236371721906361,5,185845,205540
"0,1,0,0,0,0,0,0",1.0432101789375778,0.036719006994419885,5,185845,205540
"1,0,0,0,0,0,0,0",1.6305404229566638,0.0550504368474769,5,185845,205540
"1,1,1,1,1,1,1,1",4.023577470517014,0.07685748890053569,5,185845,205540
