config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.558838637422404,0.08208612705735753,5,201875,185870
"0,0,0,0,0,0,0,0,1",1.2307556093234129,0.0972458241227112,5,201875,185870
"0,0,0,0,0,0,0,1,0",0.9145260598615996,0.08719612836026606,5,201875,185870
"0,0,0,0,0,0,1,0,0",0.8765641959996809,0.08335064267981825,5,201875,185870
"0,0,0,0,0,1,0,0,0",1.2775718016724622,0.06084682015056504,5,201875,185870
"0,0,0,0,1,0,0,0,0",1.0771838005049774,0.10760632209783032,5,201875,185870
"0,0,0,1,0,0,0,0,0",1.2075534483530705,0.0636619360262653,5,201875,185870
"0,0,1,0,0,0,0,0,0",1.607474862226138,0.0810361379715759,5,201875,185870
"0,1,0,0,0,0,0,0,0",1.068889404130001,0.039033080019629476,5,201875,185870
"1,0,0,0,0,0,0,0,0",1.1564465356183335,0.1390312397048175,5,201875,185870
"1,1,1,1,1,1,1,1,1",5.318005372783913,0.09386111835857792,5,201875,185870
