config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.1758585001788043,0.03723099815093798,5,187328,204367
"0,0,0,0,0,0,0,1",0.3872263688365038,0.020738295223898674,5,187328,204367
"0,0,0,0,0,0,1,0",0.6244976690568078,0.02925869619223976,5,187328,204367
"0,0,0,0,0,1,0,0",0.6473091074011668,0.03540760981256593,5,187328,204367
"0,0,0,0,1,0,0,0",0.4381346446952693,0.043749298994546756,5,187328,204367
"0,0,0,1,0,0,0,0",0.45298410774418707,0.04302541509166775,5,187328,204367
"0,0,1,0,0,0,0,0",0.6031230163812588,0.051613880473884766,5,187328,204367
"0,1,0,0,0,0,0,0",0.4406960735352943,0.020668333390048053,5,187328,204367
"1,0,0,0,0,0,0,0",0.39323528231223626,0.036956983629420743,5,187328,204367
"1,1,1,1,1,1,1,1",2.6145309744730434,0.0843259023438124,5,187328,204367
