config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0",1.4762666893398808,0.08553158671894663,5,185997,187855
"0,0,0,0,0,0,0,0,0,0,0,0,1",2.1602076146639204,0.08440722382319714,5,185997,187855
"0,0,0,0,0,0,0,0,0,0,0,1,0",1.9092906567185206,0.08455312442022875,5,185997,187855
"0,0,0,0,0,0,0,0,0,0,1,0,0",2.1423097805232283,0.04250418741284568,5,185997,187855
"0,0,0,0,0,0,0,0,0,1,0,0,0",1.8754029263659913,0.12288094389809096,5,185997,187855
"0,0,0,0,0,0,0,0,1,0,0,0,0",2.165278500027027,0.07255615570172684,5,185997,187855
"0,0,0,0,0,0,0,1,0,0,0,0,0",2.1770700750384373,0.10069819518145366,5,185997,187855
"0,0,0,0,0,0,1,0,0,0,0,0,0",1.7989016679665877,0.0875218121462971,5,185997,187855
"0,0,0,0,0,1,0,0,0,0,0,0,0",1.9762112868812003,0.0982487759249226,5,185997,187855
"0,0,0,0,1,0,0,0,0,0,0,0,0",2.1007564562766747,0.08760925356898962,5,185997,187855
"0,0,0,1,0,0,0,0,0,0,0,0,0",1.7100067564800239,0.06741868996967339,5,185997,187855
"0,0,1,0,0,0,0,0,0,0,0,0,0",2.037213062219841,0.0810459376790597,5,185997,187855
"0,1,0,0,0,0,0,0,0,0,0,0,0",1.8374560753923646,0.06998968539866174,5,185997,187855
"1,0,0,0,0,0,0,0,0,0,0,0,0",1.7380272979432092,0.06889803576885653,5,185997,187855
"1,1,1,1,1,1,1,1,1,1,1,1,1",8.850776357447918,0.1067368883937891,5,185997,187855
