config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0",0.7875120582541009,0.06985813853423949,5,204896,207094
"0,0,0,0,0,0,0,0,0,0,1",1.1602609748478354,0.06137037125561052,5,204896,207094
"0,0,0,0,0,0,0,0,0,1,0",1.2469012943255993,0.07649261396497078,5,204896,207094
"0,0,0,0,0,0,0,0,1,0,0",1.2203481328953156,0.060509348479851705,5,204896,207094
"0,0,0,0,0,0,0,1,0,0,0",1.3072729358268425,0.06374683174536677,5,204896,207094
"0,0,0,0,0,0,1,0,0,0,0",1.371622593531205,0.075312049939041,5,204896,207094
"0,0,0,0,0,1,0,0,0,0,0",1.184850678073524,0.040616520638757855,5,204896,207094
"0,0,0,0,1,0,0,0,0,0,0",1.6007506699019882,0.06074191995686184,5,204896,207094
"0,0,0,1,0,0,0,0,0,0,0",1.2755491025159411,0.11469492580839089,5,204896,207094
"0,0,1,0,0,0,0,0,0,0,0",1.1233303097889449,0.039520176473276436,5,204896,207094
"0,1,0,0,0,0,0,0,0,0,0",1.4278583359116517,0.10707084368995742,5,204896,207094
"1,0,0,0,0,0,0,0,0,0,0",1.654802654597797,0.15087902091024988,5,204896,207094
"1,1,1,1,1,1,1,1,1,1,1",6.028436983238095,0.11772972447981604,5,204896,207094
