config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",1.034462194546363,0.08025797160561919,5,209171,183820
"0,0,0,0,0,0,0,0,1",1.5648253021451644,0.10173972847220533,5,209171,183820
"0,0,0,0,0,0,0,1,0",2.069148572419044,0.039256381019932264,5,209171,183820
"0,0,0,0,0,0,1,0,0",2.659458212071031,0.11244200512102669,5,209171,183820
"0,0,0,0,0,1,0,0,0",1.6754644315764136,0.08460954038797001,5,209171,183820
"0,0,0,0,1,0,0,0,0",1.6280401630695045,0.080996501188491,5,209171,183820
"0,0,0,1,0,0,0,0,0",1.5400266178077735,0.13886932699973228,5,209171,183820
"0,0,1,0,0,0,0,0,0",1.5269208142866815,0.06000702126387487,5,209171,183820
"0,1,0,0,0,0,0,0,0",2.2494816936336903,0.0725127545864558,5,209171,183820
"1,0,0,0,0,0,0,0,0",1.0715669212590766,0.08106336788623165,5,209171,183820
"1,1,1,1,1,1,1,1,1",7.459772390157719,0.1495961343872608,5,209171,183820
