config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.8533697732061732,0.032417151186305344,5,193898,188579
"0,0,0,0,0,0,0,0,0,0,0,0,0,1",1.6660867247442575,0.10441210574795841,5,193898,188579
"0,0,0,0,0,0,0,0,0,0,0,0,1,0",1.315123352784859,0.0729234371263825,5,193898,188579
"0,0,0,0,0,0,0,0,0,0,0,1,0,0",1.226710610317211,0.0789521730938678,5,193898,188579
"0,0,0,0,0,0,0,0,0,0,1,0,0,0",1.2838379264900142,0.05731319760137494,5,193898,188579
"0,0,0,0,0,0,0,0,0,1,0,0,0,0",1.5445815531099287,0.06475844538604437,5,193898,188579
"0,0,0,0,0,0,0,0,1,0,0,0,0,0",1.015338914806453,0.04455022379450555,5,193898,188579
"0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.9520712096102539,0.032940737846871536,5,193898,188579
"0,0,0,0,0,0,1,0,0,0,0,0,0,0",1.0044130690429398,0.03457212906526777,5,193898,188579
"0,0,0,0,0,1,0,0,0,0,0,0,0,0",1.119290170326637,0.018792698458104107,5,193898,188579
"0,0,0,0,1,0,0,0,0,0,0,0,0,0",1.0612835122890831,0.033191213103840565,5,193898,188579
"0,0,0,1,0,0,0,0,0,0,0,0,0,0",1.1954572353611415,0.019910821805018523,5,193898,188579
"0,0,1,0,0,0,0,0,0,0,0,0,0,0",0.9922700213447649,0.022139433783748483,5,193898,188579
"0,1,0,0,0,0,0,0,0,0,0,0,0,0",0.9621745628451958,0.026463358230768303,5,193898,188579
"1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.9494388615128727,0.025487016104737366,5,193898,188579
"1,1,1,1,1,1,1,1,1,1,1,1,1,1",3.80453008626261,0.215803965769375,5,193898,188579
