config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.3066834223985012,0.04122744230124517,10,15033,205064
"0,0,0,0,0,0,0,1",0.339259089834988,0.04127115499075027,10,15033,205064
"0,0,0,0,0,0,1,0",0.4170322098309086,0.03409658459517731,10,15033,205064
"0,0,0,0,0,1,0,0",0.37928736887535025,0.045797059128344066,10,15033,205064
"0,0,0,0,1,0,0,0",0.46302126062341953,0.049628771214055616,10,15033,205064
"0,0,0,1,0,0,0,0",0.3389490164138664,0.04877401070875557,10,15033,205064
"0,0,1,0,0,0,0,0",0.49734301439197426,0.053472284228644584,10,15033,205064
"0,1,0,0,0,0,0,0",0.490121277431841,0.06407539745960089,10,15033,205064
"1,0,0,0,0,0,0,0",0.37023013763184454,0.03228567684453766,10,15033,205064
"1,1,1,1,1,1,1,1",1.126301459480787,0.055171621706811974,10,15033,205064
