config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.272990716625948,0.053715435521588986,10,20722,193722
"0,0,0,0,0,0,0,1",0.3298348955310743,0.053133599265534064,10,20722,193722
"0,0,0,0,0,0,1,0",0.38582354902523264,0.051736802320746886,10,20722,193722
"0,0,0,0,0,1,0,0",0.3602060375771572,0.05316836371302671,10,20722,193722
"0,0,0,0,1,0,0,0",0.409933507355926,0.028800354925030865,10,20722,193722
"0,0,0,1,0,0,0,0",0.34328235340851876,0.04059515774857054,10,20722,193722
"0,0,1,0,0,0,0,0",0.38344675755586055,0.033840342953355376,10,20722,193722
"0,1,0,0,0,0,0,0",0.32645719477648927,0.039339276972189974,10,20722,193722
"1,0,0,0,0,0,0,0",0.3684803992121445,0.029085623715832724,10,20722,193722
"1,1,1,1,1,1,1,1",0.9436810712954482,0.040006755605940636,10,20722,193722
