config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",1.5636170383050185,0.025111749188396357,10,14575,192618
"0,0,0,0,0,0,0,1",1.6234943170367544,0.015447274685817119,10,14575,192618
"0,0,0,0,0,0,1,0",1.6722011735769087,0.018963306940094606,10,14575,192618
"0,0,0,0,0,1,0,0",1.6349472489364842,0.024220720196225773,10,14575,192618
"0,0,0,0,1,0,0,0",1.6371811050498208,0.02572943054914709,10,14575,192618
"0,0,0,1,0,0,0,0",1.600648553294927,0.03499822084579328,10,14575,192618
"0,0,1,0,0,0,0,0",1.5955899014171564,0.023691689331809426,10,14575,192618
"0,1,0,0,0,0,0,0",1.5902010628210732,0.025241542021235238,10,14575,192618
"1,0,0,0,0,0,0,0",1.6089714581474097,0.024497703833043356,10,14575,192618
"1,1,1,1,1,1,1,1",2.015904540654522,0.035180689998194924,10,14575,192618
