config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",1.786140656801038,0.06967946685795101,10,160750,190339
"0,0,0,0,0,0,0,0,1",1.8205809187395459,0.06551634864607649,10,160750,190339
"0,0,0,0,0,0,0,1,0",1.9581320611199189,0.04176340732857804,10,160750,190339
"0,0,0,0,0,0,1,0,0",1.930260685288998,0.043845054357258925,10,160750,190339
"0,0,0,0,0,1,0,0,0",1.8923953785779914,0.08133992101732071,10,160750,190339
"0,0,0,0,1,0,0,0,0",1.874536562612218,0.0539077107152763,10,160750,190339
"0,0,0,1,0,0,0,0,0",1.8245511847992788,0.029801503405034402,10,160750,190339
"0,0,1,0,0,0,0,0,0",2.0029625843941004,0.04024373499357126,10,160750,190339
"0,1,0,0,0,0,0,0,0",1.8610305128537192,0.03641511439923522,10,160750,190339
"1,0,0,0,0,0,0,0,0",1.9069339347481318,0.05900515806334817,10,160750,190339
"1,1,1,1,1,1,1,1,1",2.810562490559498,0.0401334858715104,10,160750,190339
