config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0",1.5705747937374681,0.03379350076454509,10,168529,185383
"0,0,0,0,0,0,0,0,0,0,1",1.5738450303840579,0.03525082656545457,10,168529,185383
"0,0,0,0,0,0,0,0,0,1,0",1.5835858706147987,0.03388393499624489,10,168529,185383
"0,0,0,0,0,0,0,0,1,0,0",1.6171868961364921,0.040490673707134855,10,168529,185383
"0,0,0,0,0,0,0,1,0,0,0",1.6324510018054141,0.04099221592586931,10,168529,185383
"0,0,0,0,0,0,1,0,0,0,0",1.6557894669784645,0.04766873002147682,10,168529,185383
"0,0,0,0,0,1,0,0,0,0,0",1.6441478947538812,0.06148463656523794,10,168529,185383
"0,0,0,0,1,0,0,0,0,0,0",1.621593031083006,0.03252847824444738,10,168529,185383
"0,0,0,1,0,0,0,0,0,0,0",1.6466470439837977,0.045554245959316036,10,168529,185383
"0,0,1,0,0,0,0,0,0,0,0",1.6606511228127843,0.05160943959751286,10,168529,185383
"0,1,0,0,0,0,0,0,0,0,0",1.6182251979968911,0.05645405917539687,10,168529,185383
"1,0,0,0,0,0,0,0,0,0,0",1.7065190770485088,0.037498487987555396,10,168529,185383
"1,1,1,1,1,1,1,1,1,1,1",2.3016917209154073,0.05762631358906658,10,168529,185383
