config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4498730512956584,0.02845443237813473,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",0.5174428366136695,0.03204306824812223,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.46040752549984487,0.02913044676136139,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",0.49220564705016157,0.033732583294792486,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",0.5138516617974517,0.03258900573161987,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0",0.49856117946931705,0.05009749147598678,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",0.4758295625056775,0.02956205451576451,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.4628146255490577,0.02567814892939555,10,21883,187736
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0",0.4945948014017304,0.03448125291722557,10,21883,187736
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",0.5121469468469982,0.03538960584911919,10,21883,187736
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0",0.5615927360773256,0.03723784463110408,10,21883,187736
"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",0.517926010370698,0.02500380978884587,10,21883,187736
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",0.5377014716584213,0.04685286206995587,10,21883,187736
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",0.45836343559666093,0.0360386248666345,10,21883,187736
"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.46182255067953265,0.026796677095041816,10,21883,187736
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4943114161121329,0.02457204844921617,10,21883,187736
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4684879823273661,0.031191088270566696,10,21883,187736
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4833023420885311,0.026358297533385838,10,21883,187736
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4817286619227019,0.03318889816147135,10,21883,187736
"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",1.193381587319088,0.034950809239563216,10,21883,187736
