config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0",0.3375234693398383,0.029028362338522004,10,23159,204425
"0,0,0,0,0,0,0,0,0,0,1",0.39494462680453496,0.02604615496082559,10,23159,204425
"0,0,0,0,0,0,0,0,0,1,0",0.4778805669280587,0.04409503532572252,10,23159,204425
"0,0,0,0,0,0,0,0,1,0,0",0.4229955432228266,0.029528903714909117,10,23159,204425
"0,0,0,0,0,0,0,1,0,0,0",0.4679027731967921,0.030501993674403094,10,23159,204425
"0,0,0,0,0,0,1,0,0,0,0",0.44875518829772004,0.026819623879658108,10,23159,204425
"0,0,0,0,0,1,0,0,0,0,0",0.4288771520910061,0.042528786795305834,10,23159,204425
"0,0,0,0,1,0,0,0,0,0,0",0.3973312466358223,0.03196009344067049,10,23159,204425
"0,0,0,1,0,0,0,0,0,0,0",0.38489618628121036,0.027394232757328617,10,23159,204425
"0,0,1,0,0,0,0,0,0,0,0",0.4004732148071028,0.04438820530898815,10,23159,204425
"0,1,0,0,0,0,0,0,0,0,0",0.35252272636452203,0.028683139008733264,10,23159,204425
"1,0,0,0,0,0,0,0,0,0,0",0.34743374620811524,0.023301042963369534,10,23159,204425
"1,1,1,1,1,1,1,1,1,1,1",1.1010167714283767,0.07724671226833148,10,23159,204425
