config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",1.7332542184841486,0.06484341825850995,10,13255,205995
"0,0,0,0,0,0,0,0,1",1.875889497731056,0.05444316868441706,10,13255,205995
"0,0,0,0,0,0,0,1,0",1.768823775016098,0.06938776609859536,10,13255,205995
"0,0,0,0,0,0,1,0,0",1.9850104735382872,0.050705875521644274,10,13255,205995
"0,0,0,0,0,1,0,0,0",1.8118968249587766,0.07400546463082683,10,13255,205995
"0,0,0,0,1,0,0,0,0",1.9008858917259714,0.05208406959106552,10,13255,205995
"0,0,0,1,0,0,0,0,0",1.8350965863314825,0.060837685484718955,10,13255,205995
"0,0,1,0,0,0,0,0,0",1.7830650882608665,0.0494880317397713,10,13255,205995
"0,1,0,0,0,0,0,0,0",1.7837893860232428,0.06445835619314379,10,13255,205995
"1,0,0,0,0,0,0,0,0",1.7784755831914396,0.0665774725052484,10,13255,205995
"1,1,1,1,1,1,1,1,1",2.666377763872764,0.07815535372846255,10,13255,205995
