config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",1.4868870363021585,0.044942898635933815,10,21192,193466
"0,0,0,0,0,0,0,0,1",1.6019486310548643,0.03995665820191548,10,21192,193466
"0,0,0,0,0,0,0,1,0",1.5240273278070036,0.05348870742857455,10,21192,193466
"0,0,0,0,0,0,1,0,0",1.6458169407436116,0.030211490445689618,10,21192,193466
"0,0,0,0,0,1,0,0,0",1.6482366144986003,0.010613672392086848,10,21192,193466
"0,0,0,0,1,0,0,0,0",1.6511864090605726,0.07990994684366165,10,21192,193466
"0,0,0,1,0,0,0,0,0",1.5475566578557902,0.0589429982166661,10,21192,193466
"0,0,1,0,0,0,0,0,0",1.5857965450171918,0.036514964658728326,10,21192,193466
"0,1,0,0,0,0,0,0,0",1.5256532091191475,0.03471450643539695,10,21192,193466
"1,0,0,0,0,0,0,0,0",1.5622935323798586,0.04125376895042134,10,21192,193466
"1,1,1,1,1,1,1,1,1",2.504834044462021,0.0883294127537588,10,21192,193466
