config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.25552085793591034,0.014164075907002562,10,14376,202550
"0,0,0,0,0,0,0,0,1",0.2662672519668348,0.016279824729382088,10,14376,202550
"0,0,0,0,0,0,0,1,0",0.3628042098065222,0.018846397986140444,10,14376,202550
"0,0,0,0,0,0,1,0,0",0.2558914397726639,0.014149679439109927,10,14376,202550
"0,0,0,0,0,1,0,0,0",0.26748289967571137,0.01893074228058493,10,14376,202550
"0,0,0,0,1,0,0,0,0",0.275376537321317,0.02103853942576806,10,14376,202550
"0,0,0,1,0,0,0,0,0",0.279902105240528,0.018622360623306834,10,14376,202550
"0,0,1,0,0,0,0,0,0",0.30413675308050614,0.01959478703853524,10,14376,202550
"0,1,0,0,0,0,0,0,0",0.289599192177603,0.015146271834045499,10,14376,202550
"1,0,0,0,0,0,0,0,0",0.29646386157321275,0.011702545965868201,10,14376,202550
"1,1,1,1,1,1,1,1,1",0.5932240282050529,0.022252101600405798,10,14376,202550
