config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.41276517700977566,0.020000650787772623,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",0.46580136786993903,0.022654696380217974,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.4276495874266331,0.02451116288447765,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",0.44316849775052986,0.024147736819821998,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",0.4621908501597076,0.01877809810559434,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0",0.43534404369173246,0.02406118344196671,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",0.4259750333136424,0.02536472641249011,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.48090290149203413,0.02163532371057784,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0",0.46639397942783917,0.02233027989665403,10,166499,187275
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",0.5457635747839277,0.02259953243136693,10,166499,187275
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0",0.47492083472030516,0.02420429656110863,10,166499,187275
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",0.4458554768964561,0.0180622460960862,10,166499,187275
"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",0.42386521950948575,0.02758631385237274,10,166499,187275
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",0.4205801759127553,0.019981412297987895,10,166499,187275
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4335037727260854,0.025027309164632708,10,166499,187275
"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4482714604935964,0.015694422450383074,10,166499,187275
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4287442499393734,0.022569068460795937,10,166499,187275
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4391255643010311,0.01492763730285773,10,166499,187275
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.4423825675389864,0.024721033989002977,10,166499,187275
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.43369983548840596,0.024603470576747926,10,166499,187275
"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",1.1785407512757573,0.04164055031014005,10,166499,187275
