config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",1.2240133404310385,0.014647485351357462,10,17720,195880
"0,0,0,0,0,0,0,0,0,1",1.252289802061226,0.01741302990937692,10,17720,195880
"0,0,0,0,0,0,0,0,1,0",1.2404977887241118,0.016806057314931327,10,17720,195880
"0,0,0,0,0,0,0,1,0,0",1.2610077332874083,0.02471673250515917,10,17720,195880
"0,0,0,0,0,0,1,0,0,0",1.24020024274499,0.010855231790363812,10,17720,195880
"0,0,0,0,0,1,0,0,0,0",1.2710314885728706,0.012259461752816414,10,17720,195880
"0,0,0,0,1,0,0,0,0,0",1.318032197335097,0.01329273729422658,10,17720,195880
"0,0,0,1,0,0,0,0,0,0",1.2793419187545383,0.019301077304725703,10,17720,195880
"0,0,1,0,0,0,0,0,0,0",1.2560187468033674,0.011170131793199124,10,17720,195880
"0,1,0,0,0,0,0,0,0,0",1.2512031482772117,0.008909459009683113,10,17720,195880
"1,0,0,0,0,0,0,0,0,0",1.2465653423104073,0.014547566655862605,10,17720,195880
"1,1,1,1,1,1,1,1,1,1",1.5952967434610117,0.03500892140761712,10,17720,195880
