config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.8167482998016752,0.047771429899837924,10,7257,209101
"0,0,0,0,0,0,0,1",1.087818569618949,0.061808360289098904,10,7257,209101
"0,0,0,0,0,0,1,0",1.0879490061148331,0.04098513315438539,10,7257,209101
"0,0,0,0,0,1,0,0",0.9879089702078033,0.06238273450183247,10,7257,209101
"0,0,0,0,1,0,0,0",0.9390729633471849,0.0542933133748017,10,7257,209101
"0,0,0,1,0,0,0,0",0.8704676101656801,0.03840430748589073,10,7257,209101
"0,0,1,0,0,0,0,0",0.8676988515954818,0.04764659213190019,10,7257,209101
"0,1,0,0,0,0,0,0",0.9793628248332098,0.07714528596766836,10,7257,209101
"1,0,0,0,0,0,0,0",0.9361452117533986,0.05273945372501336,10,7257,209101
"1,1,1,1,1,1,1,1",2.012279072127302,0.09263629954313023,10,7257,209101
