config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.25810289299159594,0.02933736009924124,10,16221,207744
"0,0,0,0,0,0,0,0,1",0.33847569593448695,0.018981343967408575,10,16221,207744
"0,0,0,0,0,0,0,1,0",0.2925096535306409,0.018518736889276452,10,16221,207744
"0,0,0,0,0,0,1,0,0",0.285345012799219,0.021811179265942584,10,16221,207744
"0,0,0,0,0,1,0,0,0",0.33771628945433463,0.024164678171204077,10,16221,207744
"0,0,0,0,1,0,0,0,0",0.27709830976353517,0.03206325550487038,10,16221,207744
"0,0,0,1,0,0,0,0,0",0.263109877524505,0.03192668918162283,10,16221,207744
"0,0,1,0,0,0,0,0,0",0.27154353615157023,0.02741745808608655,10,16221,207744
"0,1,0,0,0,0,0,0,0",0.26884902243695874,0.03334077614209059,10,16221,207744
"1,0,0,0,0,0,0,0,0",0.2900098346166118,0.017999774276995992,10,16221,207744
"1,1,1,1,1,1,1,1,1",0.6277353528857376,0.024842554876635132,10,16221,207744
