config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0",0.3054769833904416,0.03810984340054308,10,12477,202588
"0,0,0,0,0,0,0,0,0,0,1",0.31328168454148225,0.04196320542192364,10,12477,202588
"0,0,0,0,0,0,0,0,0,1,0",0.3113864333321871,0.0409646060334151,10,12477,202588
"0,0,0,0,0,0,0,0,1,0,0",0.45212179360503485,0.025264162961916213,10,12477,202588
"0,0,0,0,0,0,0,1,0,0,0",0.34199452380669443,0.0396851979366436,10,12477,202588
"0,0,0,0,0,0,1,0,0,0,0",0.35054511648029774,0.030074041930682426,10,12477,202588
"0,0,0,0,0,1,0,0,0,0,0",0.3579632372414693,0.04371332962576446,10,12477,202588
"0,0,0,0,1,0,0,0,0,0,0",0.3493650457506874,0.028815229253151914,10,12477,202588
"0,0,0,1,0,0,0,0,0,0,0",0.31781201005323395,0.035380919094637586,10,12477,202588
"0,0,1,0,0,0,0,0,0,0,0",0.3788481163832998,0.04032366791539931,10,12477,202588
"0,1,0,0,0,0,0,0,0,0,0",0.36568861262998664,0.05209750019508258,10,12477,202588
"1,0,0,0,0,0,0,0,0,0,0",0.44526635997896447,0.033876327782474305,10,12477,202588
"1,1,1,1,1,1,1,1,1,1,1",0.9346569457586427,0.045580302431680965,10,12477,202588
