config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.4824605820390744,0.038624240367037696,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1.5481796947969457,0.04377873628121703,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",1.5516277563349803,0.03272233851606896,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",1.5744761045282132,0.0486634600683875,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",1.6095895678511851,0.037726876462205516,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0",1.5979903099518993,0.05605328335320887,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",1.5559122663057976,0.0501714187989219,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",1.5873816514985406,0.05059735254759036,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0",1.5347398452694478,0.051827314424068995,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",1.5580075549599641,0.04711906523557087,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0",1.531371326887306,0.04932470826749489,10,164156,194919
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",1.5328870903305898,0.04706495474122915,10,164156,194919
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",1.5192952763457157,0.03340194522077145,10,164156,194919
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",1.541218747027952,0.03804145232279032,10,164156,194919
"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",1.4911794075369769,0.03898101185394652,10,164156,194919
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.544914395526162,0.039895703635542915,10,164156,194919
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.5134109593056408,0.04534340224012955,10,164156,194919
"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.5154885368930748,0.045050685433832456,10,164156,194919
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.5093492429381912,0.04360274927370742,10,164156,194919
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.502117964543369,0.04365620127013033,10,164156,194919
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.5117965777723072,0.04446581818396599,10,164156,194919
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.5128330954906417,0.04709253827549902,10,164156,194919
"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",2.63012368721527,0.03729851138392653,10,164156,194919
