config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.24108702073846616,0.024641118756335876,10,518,189050
"0,0,0,0,0,0,0,1",0.3019043692054808,0.030574240908932328,10,518,189050
"0,0,0,0,0,0,1,0",0.30539122445051275,0.017158224348837552,10,518,189050
"0,0,0,0,0,1,0,0",0.30674938931609574,0.01980088935088982,10,518,189050
"0,0,0,0,1,0,0,0",0.28902751648648034,0.024904475547300232,10,518,189050
"0,0,0,1,0,0,0,0",0.281481498133644,0.022330233734580717,10,518,189050
"0,0,1,0,0,0,0,0",0.3079312940061101,0.024828275390536794,10,518,189050
"0,1,0,0,0,0,0,0",0.3098879814457035,0.024157780331794755,10,518,189050
"1,0,0,0,0,0,0,0",0.407120377226336,0.02797203727705988,10,518,189050
"1,1,1,1,1,1,1,1",0.7821482938406789,0.05087351152519957,10,518,189050
