pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime
18064,1029,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/18064-1029/20Hz_-10ms/simulation.batch,1.2433081932866055,1.3644533984745137,1.097437792047094,0.7178209956541385,0.6088081710798198,5.0,0.0,0.34400859906110287,0.18334626413169303,753.1334735257992,90.4297365042254,59.671343073725645,72.23610147401877,0.5023405035129418,0.3693393650868302,0.03144828582854621,0.022795253709013363,1.0,0.0,0.02688163904092593,0.004274817325760206,0.012319300402806094,0.010833795146641735,1.6500000000000001
117853,126658,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/117853-126658/20Hz_-10ms/simulation.batch,0.7513421087665573,1.0381500100929508,1.3817274421065424,0.35416680085364705,0.3057521857205703,2.0,0.0,0.47983383091510406,0.36988090577900223,661.6751494677723,29.906070754745656,6.921808804418754,2.0992877347119054,0.5562701724057255,0.3440674273264058,0.04186921713285098,0.035039454072431184,1.0,0.0,0.03691097248776798,0.016743293318075548,0.00993377793184707,0.0048248717802349865,0.8
1398,11507,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/1398-11507/20Hz_-10ms/simulation.batch,1.4619860808023222,1.9972903635819594,1.3661486862350072,0.5238044321857425,0.694265310866463,4.0,0.5,0.5919410920563709,0.09635053615179574,624.1151178725958,103.24756136432913,16.492928023531537,20.695988922496415,0.6303569269775839,0.07197802640557525,0.043697909356071374,0.013675308752374802,1.0,0.0,0.02746786439305231,0.007215778965236851,0.029399246099374075,0.02844581131075105,1.875
8959,24371,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/8959-24371/20Hz_-10ms/simulation.batch,0.5557528322267605,1.555080230262104,2.798150796697324,0.30254094880622623,0.41152130587174335,3.0,0.0,0.44547044586828505,0.1484792825677319,879.1836639752918,78.20636319308963,12.663320484318831,8.504246891944451,0.563311253329162,0.0610487030147385,0.04090316635717515,0.010895797764853714,1.0,0.0,0.03336243274879111,0.006960893983868162,0.001869088945927467,0.0021245175818591566,2.85
124882,123922,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/124882-123922/20Hz_-10ms/simulation.batch,0.580057392981544,2.086795240485576,3.59756683689397,0.3208484183002848,0.421937546882663,5.0,0.0,0.28082408611136456,0.19306413207746573,619.1831548210054,116.18648315060464,4.503008998586931,8.409389019987275,0.46978162292273373,0.2876810619494091,0.04373343494851039,0.044176711956082575,1.2,0.4,0.030740567781406748,0.009730348974557098,0.000252388386891372,0.00028578407665362705,2.125
4597,13118,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/4597-13118/20Hz_-10ms/simulation.batch,1.212876085316711,2.450153245193515,2.0201183573948702,0.6399246522555763,0.6073431312368786,2.0,0.0,0.6199708151096136,0.10656953346181963,684.410557286672,57.59216296290532,24.2653308795134,23.416193949376343,0.6995982273394645,0.0708706578668834,0.03163040947713189,0.00322190440925124,1.0,0.0,0.038028485686437796,0.007570860316040108,0.009864249158289786,0.0052463752900691355,0.925
8798,23624,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/8798-23624/20Hz_-10ms/simulation.batch,0.1156964228795104,0.1297467057000676,1.1214409440747324,0.10800811008933094,0.13490216548867057,2.0,0.0,0.3471597627510137,0.015152822820954398,589.3561594146158,147.12297636409428,0.007223942671910511,0.007065331200997903,0.4595545696835864,0.06448714932101157,0.0530885260719534,0.007196502166074151,1.0,0.0,0.014401846335930897,0.00034312226071301667,0.00018825597943383733,0.0001283376503607175,1.85
122774,123852,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/122774-123852/20Hz_-10ms/simulation.batch,0.20964160568977733,0.05060362794229742,0.2413816082728324,0.16987159649850342,0.06935465538935372,2.0,1.0,0.4268886844713069,0.09884363774916638,863.3193448718064,78.02071737617354,26.88485213390244,10.834266524632048,0.5479400506468766,0.22637696223636633,0.03490490250442401,0.016613641126780605,1.0,0.0,0.027982635725616087,0.0021892769635969596,8.053318474163717e-05,1.3738358768454367e-05,2.95
4044,14116,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/4044-14116/20Hz_-10ms/simulation.batch,1.0057359136105433,1.5595297325813189,1.5506354217606515,0.5502560679034333,0.6306392481535599,5.0,0.0,0.36001459727502966,0.1045642685351339,647.1594415341741,117.87868756255848,1.8737118150015977,3.3509640351832415,0.5433427863169858,0.11511303879161255,0.04362562331753489,0.012022297180257664,1.0,0.0,0.02278059290657821,0.007163018961180481,0.0007002228818090161,0.0005732470479359511,1.725
123423,124702,20.0,-10.0,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/zilberter_2009/simulations/L23PC_L23PC/123423-124702/20Hz_-10ms/simulation.batch,0.2932815565722365,0.5209681354435968,1.77634127946017,0.2609863736089732,0.28740628620811226,2.0,0.5,0.3172113166681473,0.11351434629694307,664.9417953672303,248.64258359354204,0.05138467195143321,0.047359909871084786,0.35262948898124474,0.15010779051627934,0.036717862878682825,0.019864228341343274,1.0,0.0,0.021444847936100287,0.003151498445125297,0.011482681535920646,0.011439829931079856,1.4500000000000002
