pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,risetime
7793,154863,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/7793-154863/50Hz_50ms/simulation.batch,0.9800601775557751,1.043796454621966,1.0650330240181234,2.95
17546,152821,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17546-152821/50Hz_50ms/simulation.batch,2.7009318854994313,2.2258995920072655,0.8241228162611264,1.25
17590,151648,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17590-151648/50Hz_50ms/simulation.batch,0.02160695278337883,0.047708629174766294,2.2080220960850254,5.15
26117,151211,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/26117-151211/50Hz_50ms/simulation.batch,0.7182912903168289,0.7196878236854419,1.0019442437732984,1.975
9698,151839,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/9698-151839/50Hz_50ms/simulation.batch,1.305806206540679,1.0038021358830762,0.7687221356853042,1.35
9712,161557,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/9712-161557/50Hz_50ms/simulation.batch,0.372474184643896,0.675681257718698,1.8140351347159354,1.625
13104,162087,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/13104-162087/50Hz_50ms/simulation.batch,0.5900220601389622,0.37329105211570357,0.6326730428143414,2.35
22197,148055,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/22197-148055/50Hz_50ms/simulation.batch,0.32369442322617725,1.0527187899684134,3.252199341206567,1.0
26984,138611,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/26984-138611/50Hz_50ms/simulation.batch,0.6124431931233424,0.5378372792290163,0.8781831282770075,2.1
7031,152632,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/7031-152632/50Hz_50ms/simulation.batch,0.13739052575841887,0.10197072705578805,0.7421962067099783,7.75
5100,146051,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/5100-146051/50Hz_50ms/simulation.batch,0.7135992616850186,0.25395215849357344,0.3558750297665911,1.725
3926,139533,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/3926-139533/50Hz_50ms/simulation.batch,1.9940485558932133,1.836586208795764,0.9210338451227355,1.225
