pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime
140267,154486,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/140267-154486/0Hz_10ms/simulation.batch,2.0895262138895445,2.07591270460209,0.9934848822680652,0.5409391335482068,0.5059192093625785,5.0,0.8,0.515624892700061,0.14951033525085022,638.3065197220393,69.43082338340857,1.8377194734153588,1.7915115869463265,1.5195849458701702,0.6675880204721538,0.11601644691965199,0.07642463775309592,2.8,1.32664991614216,0.07575662126365866,0.019794088163661426,0.05280867624652439,0.03524636285032311,0.875
139067,153723,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/139067-153723/0Hz_10ms/simulation.batch,2.8703966831766374,2.3359010734516072,0.8137903332812141,0.4443542933261792,0.264931987853413,9.0,0.2222222222222222,0.5657698115301744,0.25693499839907685,698.5460831319604,82.2901641160156,10.88152304654847,14.94793038205096,1.5672650468437253,0.8726689763043683,0.13096715103217738,0.04668730868376929,2.7777777777777777,1.227262335243029,0.06347968469784432,0.02304393724995852,0.03300293956931406,0.0383349619059534,1.6
152182,151084,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/152182-151084/0Hz_10ms/simulation.batch,6.358368175593253,4.9858015033247645,0.7841322436254764,0.5459616150033815,0.5102711372449956,10.0,0.1,0.6466208544417166,0.23121157141968368,708.2516181124925,128.95436118707917,9.886604836899808,21.20310101998434,2.2536596374748035,1.0901919494661299,0.21819404992022026,0.1042702422053609,4.1,1.445683229480096,0.08573265198139043,0.046132181756460854,0.010994454056765381,0.015165676313948308,1.8250000000000002
139657,155496,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/139657-155496/0Hz_10ms/simulation.batch,3.6588700189344445,4.065315599640475,1.1110850012716216,0.33096980762761685,0.2879916880924541,14.0,0.21428571428571427,0.6394824585950287,0.2016575432910149,704.5520962903786,106.88932913062747,29.731880668238155,72.20526104318368,2.035468310010216,1.0512845363443823,0.1403129502251657,0.06641858481449285,3.0,1.0,0.1113246833404765,0.08461677689532511,0.022905172619771822,0.0390012464674252,2.0500000000000003
149873,141060,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/149873-141060/0Hz_10ms/simulation.batch,1.4030616019562152,1.6401745850404126,1.1689968442965035,0.19215715663735547,0.1863592747299739,8.0,0.0,0.4959231206455211,0.1624921173063334,669.6957247368714,126.05322667737377,8.517141228210125,16.949814268410275,1.5706072233901294,0.9957340928267947,0.11805945369685664,0.04918356509645278,2.875,1.0532687216470449,0.07369035652920929,0.022909340534083878,0.0010448663028305772,0.0015484126097163307,1.8250000000000002
160343,145480,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/160343-145480/0Hz_10ms/simulation.batch,2.299143034640431,1.743655475029654,0.7583936487458898,0.3543671448223974,0.303087693955614,10.0,0.4,0.6437637634225183,0.17801893635275465,603.7489428381388,118.89462576584302,4.36235831853176,8.160691452572616,2.127407813515838,1.1200349026135599,0.1658824171663533,0.07014410192653586,3.7,1.1874342087037917,0.1017085267234075,0.06476990786630257,0.02867914132113008,0.02949654587260517,1.625
152548,146970,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/152548-146970/0Hz_10ms/simulation.batch,3.4918692272175624,2.2283272144339255,0.6381473845197607,0.2691944669666257,0.2743511268896272,5.0,0.0,0.6677994014712849,0.22656121746156804,787.9046603655447,52.61317649034916,5.149778375129162,7.175156014162376,2.279375851925423,1.7938915735236685,0.21893173536258215,0.14306258513904246,4.2,2.1354156504062622,0.0677183885490016,0.022228213157616892,0.0010373812406718533,0.0019027376679635805,2.45
139857,137649,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/139857-137649/0Hz_10ms/simulation.batch,2.6499838175694377,2.356095235891391,0.889097971191537,0.242262327424268,0.2456654954107814,8.0,0.0,0.5893978390227574,0.2312488805347092,691.095531456973,129.1077810814569,4.462676976301003,9.017492459681929,1.693342345712819,0.9947115863382899,0.16625028765300298,0.08660407015884959,3.0,1.0,0.09295992120621577,0.02689969693083221,0.0018379669132210035,0.0024440275608977667,2.1750000000000003
142511,154723,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/142511-154723/0Hz_10ms/simulation.batch,0.3184327073457013,0.6345862940274045,1.992842692941326,0.14436976636169457,0.14845325667916923,4.0,0.25,0.3933477048143437,0.06793766350328141,658.9917325325825,132.98138327704345,5.087845727917059,7.329312405102147,1.1852582242066156,0.41249820367115325,0.12325988790045049,0.04907193544737582,2.5,0.5,0.050825775898806214,0.009963688331754924,0.05688191412138415,0.09461739516779324,1.425
141853,144400,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/141853-144400/0Hz_10ms/simulation.batch,1.5012606156328157,1.552599139437597,1.0341969430691693,0.38993274794982763,0.3829463164685812,5.0,0.0,0.4694078273039322,0.21795400634066897,640.9877657639427,106.63285047285697,12.384693089887913,15.907861377652376,1.2585489123320444,0.48847437909032093,0.07864325659793592,0.022650147840771937,2.2,0.39999999999999997,0.07997541486357454,0.011295574060121015,0.0009029394194597085,0.0007637350735576911,1.4500000000000002
160682,141715,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/160682-141715/0Hz_10ms/simulation.batch,1.0596041468598316,2.072074654938184,1.9555176912801244,0.14793885741287335,0.16821884622641903,7.0,0.0,0.48156227033522037,0.2864142894929604,709.8313381427168,136.66995295790832,28.949768768650983,46.86609665572334,1.7330948178892949,1.7301123681843438,0.12253201976212393,0.09760327225735736,2.7142857142857144,1.577908716741037,0.11754614806552151,0.08941192021674112,0.00040921584117104964,0.00033328492952955146,1.85
157138,146825,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/157138-146825/0Hz_10ms/simulation.batch,1.552790973339243,1.7708579478175346,1.1404354985457852,0.2344890610939586,0.2274021544123889,7.0,0.2857142857142857,0.5672230994040487,0.2251310416878431,730.5320639353265,106.67151412495635,1.8549493012175025,3.3958846579692783,1.556467651636693,0.7356488516480767,0.12520372107680652,0.06891202298764675,2.5714285714285716,0.9035079029052513,0.06330540822351434,0.01948829265900131,0.02879950200571718,0.03992652053690181,1.725
136964,148712,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/136964-148712/0Hz_10ms/simulation.batch,2.2437562520779655,1.697766513246599,0.7566626328837102,0.4133055237214516,0.4074645263765754,7.0,0.42857142857142855,0.48304771187312984,0.21795406453107283,720.7470491339293,126.05086426886159,27.434020413487367,43.89925228991884,1.3513957821830012,0.6146570947257207,0.11194005026351786,0.06831154408098464,2.4285714285714284,1.049781318335648,0.0985065587009616,0.04598833435018506,0.03878583947884145,0.04792770882751149,2.25
157810,145328,0.1,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC_lowfreq/157810-145328/0Hz_10ms/simulation.batch,1.5450628386538696,2.093301720650352,1.3548327409609655,0.23845211039269998,0.17942127022607368,4.0,0.0,0.692470265094006,0.09117011941500669,675.9643859302213,71.6687485433858,11.325543577015328,16.046996213009084,1.583758523443278,0.19323539760615294,0.15144720617145868,0.04038601604378217,3.25,0.82915619758885,0.06037469670232236,0.015010669123246653,0.0005213030377663294,0.0005166376909399592,1.75
