pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime
147705,143848,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/147705-143848/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142052,145931,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142052-145931/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144063,148446,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144063-148446/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
153957,150898,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/153957-150898/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
153447,160723,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/153447-160723/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144617,148783,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144617-148783/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
150422,158423,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/150422-158423/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
141711,144539,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/141711-144539/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
161784,159764,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/161784-159764/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
149633,146532,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/149633-146532/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
159274,142776,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/159274-142776/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
158763,149847,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/158763-149847/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
137213,155167,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/137213-155167/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
151913,155533,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/151913-155533/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142300,149924,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142300-149924/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142367,157372,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142367-157372/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
155561,152276,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/155561-152276/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
137445,158762,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/137445-158762/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142507,158378,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142507-158378/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
140770,149067,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/140770-149067/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
140963,140302,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/140963-140302/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144947,156625,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144947-156625/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
152305,148406,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/152305-148406/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
139576,146285,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/139576-146285/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
136938,152021,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/136938-152021/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
153562,156432,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/153562-156432/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
150071,156916,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/150071-156916/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
148628,144846,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/148628-144846/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
161186,160976,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/161186-160976/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
136917,150797,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/136917-150797/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
