pregid,postgid,freq,delay,syn_id,initial_rho_raw,final_rho_raw,initial_rho,final_rho
208904,200676,10.0,-10.0,363171051,1.0,1.0,1,1
208904,200676,10.0,-10.0,363171052,0.0,0.0,0,0
208904,200676,10.0,-10.0,363171053,0.0,0.0,0,0
208904,200676,10.0,-10.0,363171054,0.0,0.0,0,0
208904,200676,10.0,-10.0,363171055,0.0,0.03521415081868218,0,0
208904,200676,10.0,-10.0,363171056,1.0,1.0,1,1
208904,200676,10.0,-10.0,363171057,1.0,1.0,1,1
208904,200676,10.0,-10.0,363171058,1.0,1.0,1,1
208904,200676,10.0,-10.0,363171059,0.0,0.0,0,0
208904,200676,10.0,10.0,363171049,0.0,0.22198287580607493,0,0
208904,200676,10.0,10.0,363171050,0.0,0.20270182698649136,0,0
208904,200676,10.0,10.0,363171051,1.0,1.0,1,1
208904,200676,10.0,10.0,363171052,0.0,0.0,0,0
208904,200676,10.0,10.0,363171053,0.0,0.0,0,0
208904,200676,10.0,10.0,363171054,0.0,0.0,0,0
208904,200676,10.0,10.0,363171055,0.0,0.03474089368965244,0,0
208904,200676,10.0,10.0,363171056,1.0,1.0,1,1
208904,200676,10.0,10.0,363171057,1.0,1.0,1,1
208904,200676,10.0,10.0,363171058,1.0,1.0,1,1
208904,200676,10.0,10.0,363171059,0.0,0.0,0,0
208966,196199,10.0,-10.0,343962003,1.0,0.1578660372610313,1,0
208966,196199,10.0,-10.0,343962004,0.0,0.15809960175495708,0,0
208966,196199,10.0,-10.0,343962005,0.0,0.10438179340382617,0,0
208966,196199,10.0,-10.0,343962006,0.0,0.0,0,0
208966,196199,10.0,-10.0,343962007,0.0,0.0,0,0
208966,196199,10.0,-10.0,343962008,0.0,0.0,0,0
208966,196199,10.0,-10.0,343962009,1.0,0.16693405115757443,1,0
208966,196199,10.0,10.0,343962003,1.0,0.2091861074630729,1,0
208966,196199,10.0,10.0,343962004,0.0,0.1860921033403354,0,0
208966,196199,10.0,10.0,343962005,0.0,0.3537276694812802,0,0
208966,196199,10.0,10.0,343962006,0.0,0.0,0,0
208966,196199,10.0,10.0,343962007,0.0,0.0,0,0
208966,196199,10.0,10.0,343962008,0.0,0.0,0,0
208966,196199,10.0,10.0,343962009,1.0,0.21006033365447432,1,0
208976,188476,10.0,-10.0,309789495,0.0,0.17158248918842156,0,0
208976,188476,10.0,-10.0,309789496,0.0,0.0,0,0
208976,188476,10.0,-10.0,309789497,0.0,0.1630337746963336,0,0
208976,188476,10.0,-10.0,309789498,0.0,0.16497643876046755,0,0
208976,188476,10.0,-10.0,309789499,1.0,0.16093685030770669,1,0
208976,188476,10.0,10.0,309789495,0.0,0.22558071615223432,0,0
208976,188476,10.0,10.0,309789496,0.0,0.0,0,0
208976,188476,10.0,10.0,309789497,0.0,0.24055640159030345,0,0
208976,188476,10.0,10.0,309789498,0.0,0.2096671747982779,0,0
208976,188476,10.0,10.0,309789499,1.0,0.22685597113023342,1,0
209495,189342,10.0,-10.0,313674400,0.0,0.022588780980942406,0,0
209495,189342,10.0,-10.0,313674401,0.0,0.1545067299562558,0,0
209495,189342,10.0,-10.0,313674402,0.0,0.16703165945246298,0,0
209495,189342,10.0,-10.0,313674403,0.0,0.0,0,0
209495,189342,10.0,10.0,313674400,0.0,0.022421038985354767,0,0
209495,189342,10.0,10.0,313674401,0.0,0.22372211355046764,0,0
209495,189342,10.0,10.0,313674402,0.0,0.21146055691420143,0,0
209495,189342,10.0,10.0,313674403,0.0,0.0,0,0
209709,184968,10.0,-10.0,293950331,0.0,0.0,0,0
209709,184968,10.0,-10.0,293950332,0.0,0.16333581365085384,0,0
209709,184968,10.0,-10.0,293950333,0.0,0.16247288898359805,0,0
209709,184968,10.0,-10.0,293950334,0.0,0.16228680967651157,0,0
209709,184968,10.0,-10.0,293950335,0.0,0.16369797036020622,0,0
209709,184968,10.0,-10.0,293950336,0.0,0.16089232488756597,0,0
209709,184968,10.0,-10.0,293950337,1.0,0.16669615420551284,1,0
209709,184968,10.0,-10.0,293950338,0.0,0.21157915316238873,0,0
209709,184968,10.0,-10.0,293950339,0.0,0.0,0,0
209709,184968,10.0,-10.0,293950340,0.0,0.16845544479857777,0,0
209709,184968,10.0,10.0,293950331,0.0,0.0,0,0
209709,184968,10.0,10.0,293950332,0.0,0.17716676604145526,0,0
209709,184968,10.0,10.0,293950333,0.0,0.21144573254535143,0,0
209709,184968,10.0,10.0,293950334,0.0,0.17940911688631114,0,0
209709,184968,10.0,10.0,293950335,0.0,0.17454186684104192,0,0
209709,184968,10.0,10.0,293950336,0.0,0.141662084607231,0,0
209709,184968,10.0,10.0,293950337,1.0,0.26513309585359834,1,0
209709,184968,10.0,10.0,293950338,0.0,0.2729386760758024,0,0
209709,184968,10.0,10.0,293950339,0.0,0.0,0,0
209709,184968,10.0,10.0,293950340,0.0,0.18880476242643005,0,0
210209,180231,10.0,-10.0,272639657,0.0,0.0,0,0
210209,180231,10.0,-10.0,272639658,0.0,0.0,0,0
210209,180231,10.0,-10.0,272639659,1.0,0.07970226968415427,1,0
210209,180231,10.0,-10.0,272639660,0.0,0.0,0,0
210209,180231,10.0,-10.0,272639661,1.0,1.0,1,1
210209,180231,10.0,-10.0,272639662,0.0,0.0,0,0
210209,180231,10.0,-10.0,272639663,1.0,0.17522894831386357,1,0
210209,180231,10.0,10.0,272639657,0.0,0.0,0,0
210209,180231,10.0,10.0,272639658,0.0,0.0,0,0
210209,180231,10.0,10.0,272639659,1.0,0.09520732203396169,1,0
210209,180231,10.0,10.0,272639660,0.0,0.0,0,0
210209,180231,10.0,10.0,272639661,1.0,1.0,1,1
210209,180231,10.0,10.0,272639662,0.0,0.0,0,0
210209,180231,10.0,10.0,272639663,1.0,0.2528138645650476,1,0
