config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.2263220179268243,0.01492362743278119,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",0.2770681118282413,0.016982328425562413,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.27036245425029437,0.014282602235075475,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",0.302459468742534,0.018466546419813906,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",0.29450386091849834,0.010932685378474902,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0",0.2548395691878369,0.020129483471598035,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",0.27048043331055965,0.024235301565072385,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.29535070086268694,0.011798465931363812,5,21883,187736
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0",0.31483536995550904,0.011619698654530792,5,21883,187736
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",0.24352114294544075,0.014865521357556599,5,21883,187736
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0",0.29486619624027527,0.02702798936576032,5,21883,187736
"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",0.2811448975173986,0.027078548733471326,5,21883,187736
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",0.28004017206526605,0.015582175662023438,5,21883,187736
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",0.2409755114059758,0.014037281127225238,5,21883,187736
"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.24512890546033006,0.017633916971337336,5,21883,187736
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.26375700694580595,0.01721783430378821,5,21883,187736
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.2601222610814756,0.013642856354552516,5,21883,187736
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.2458772770859632,0.017986613796846143,5,21883,187736
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.2692560187026002,0.02127092320587103,5,21883,187736
"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",1.0277850751107542,0.04705764763896057,5,21883,187736
