config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.47490188426904967,0.06478410630495243,5,164868,192837
"0,0,0,0,0,0,0,0,1",0.507063288678907,0.061940692614439616,5,164868,192837
"0,0,0,0,0,0,0,1,0",0.5726082500885832,0.06955373505919914,5,164868,192837
"0,0,0,0,0,0,1,0,0",0.5324847173776267,0.06415854151923914,5,164868,192837
"0,0,0,0,0,1,0,0,0",0.6285669713090765,0.07757236336029716,5,164868,192837
"0,0,0,0,1,0,0,0,0",0.5100691965499401,0.056889931219174704,5,164868,192837
"0,0,0,1,0,0,0,0,0",0.7470118434190407,0.05846104129955019,5,164868,192837
"0,0,1,0,0,0,0,0,0",0.7049089659610146,0.08866478289124903,5,164868,192837
"0,1,0,0,0,0,0,0,0",0.6278292135771467,0.07382305234632067,5,164868,192837
"1,0,0,0,0,0,0,0,0",0.7851386585683571,0.06495476904388278,5,164868,192837
"1,1,1,1,1,1,1,1,1",1.788215809609024,0.11126954857016894,5,164868,192837
