config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.40061071281115207,0.019619648212063755,5,155646,188476
"0,0,0,0,0,0,0,0,1",0.5664864063272612,0.040543788647591256,5,155646,188476
"0,0,0,0,0,0,0,1,0",0.6076218143442853,0.05047905097972012,5,155646,188476
"0,0,0,0,0,0,1,0,0",0.4417203872509954,0.021980554814852005,5,155646,188476
"0,0,0,0,0,1,0,0,0",0.5864160782165774,0.02992324272346817,5,155646,188476
"0,0,0,0,1,0,0,0,0",0.5961530986428004,0.021928121413371904,5,155646,188476
"0,0,0,1,0,0,0,0,0",0.46489831535017173,0.0280056343137417,5,155646,188476
"0,0,1,0,0,0,0,0,0",0.4294726138777527,0.02355598643373497,5,155646,188476
"0,1,0,0,0,0,0,0,0",0.45558380128188347,0.023236664485698184,5,155646,188476
"1,0,0,0,0,0,0,0,0",0.42530688504833736,0.021043912010530606,5,155646,188476
"1,1,1,1,1,1,1,1,1",1.3504706435703462,0.03211876962613517,5,155646,188476
