config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0",0.35720187520890717,0.029957514958480733,5,18531,207048
"0,0,0,0,0,0,0,0,0,0,0,1",0.46206103504640195,0.03424748146039582,5,18531,207048
"0,0,0,0,0,0,0,0,0,0,1,0",0.5198365432318918,0.06135627387586799,5,18531,207048
"0,0,0,0,0,0,0,0,0,1,0,0",0.4293170312146725,0.03250877513917507,5,18531,207048
"0,0,0,0,0,0,0,0,1,0,0,0",0.4442408362265816,0.0334217987446209,5,18531,207048
"0,0,0,0,0,0,0,1,0,0,0,0",0.3854757145143407,0.037424577730029,5,18531,207048
"0,0,0,0,0,0,1,0,0,0,0,0",0.42695600844362264,0.018054176462809345,5,18531,207048
"0,0,0,0,0,1,0,0,0,0,0,0",0.5430041515055837,0.04011657099687186,5,18531,207048
"0,0,0,0,1,0,0,0,0,0,0,0",0.38795894755125176,0.035171303915559345,5,18531,207048
"0,0,0,1,0,0,0,0,0,0,0,0",0.5006866877169232,0.036150222110208165,5,18531,207048
"0,0,1,0,0,0,0,0,0,0,0,0",0.46270362601067605,0.028261986170074003,5,18531,207048
"0,1,0,0,0,0,0,0,0,0,0,0",0.3987905273656186,0.03311472400642332,5,18531,207048
"1,0,0,0,0,0,0,0,0,0,0,0",0.5250270624920622,0.04916091996602879,5,18531,207048
"1,1,1,1,1,1,1,1,1,1,1,1",1.4729081526073473,0.10327048934582346,5,18531,207048
