config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.5211259241079539,0.05783479486306438,5,1840,197588
"0,0,0,0,0,0,0,1",0.6094231999644213,0.050241389422050406,5,1840,197588
"0,0,0,0,0,0,1,0",0.7621657240551765,0.05024171625276424,5,1840,197588
"0,0,0,0,0,1,0,0",0.7333816118700145,0.08858525463284979,5,1840,197588
"0,0,0,0,1,0,0,0",0.6315258639429582,0.05033370447792976,5,1840,197588
"0,0,0,1,0,0,0,0",0.5976948995922304,0.05774120976018818,5,1840,197588
"0,0,1,0,0,0,0,0",0.9659348831998464,0.04822616752546903,5,1840,197588
"0,1,0,0,0,0,0,0",0.6160092365482266,0.049416489818165946,5,1840,197588
"1,0,0,0,0,0,0,0",0.6759790863652725,0.06121174004268237,5,1840,197588
"1,1,1,1,1,1,1,1",1.9083731791793102,0.013316755170841393,5,1840,197588
