config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0",0.24353783959313943,0.01627190655625442,5,12477,202588
"0,0,0,0,0,0,0,0,0,0,1",0.33178884416999493,0.023067528118790096,5,12477,202588
"0,0,0,0,0,0,0,0,0,1,0",0.2977013511510184,0.018369034688149627,5,12477,202588
"0,0,0,0,0,0,0,0,1,0,0",0.3554282202583184,0.021426992784944556,5,12477,202588
"0,0,0,0,0,0,0,1,0,0,0",0.2802314256922557,0.010025053668121673,5,12477,202588
"0,0,0,0,0,0,1,0,0,0,0",0.2950271517305505,0.023568946280750184,5,12477,202588
"0,0,0,0,0,1,0,0,0,0,0",0.36962318514497283,0.0260888558641691,5,12477,202588
"0,0,0,0,1,0,0,0,0,0,0",0.3367323340715586,0.026039814459000592,5,12477,202588
"0,0,0,1,0,0,0,0,0,0,0",0.25149812399752797,0.01337657483621512,5,12477,202588
"0,0,1,0,0,0,0,0,0,0,0",0.34278300465262646,0.013591450833579707,5,12477,202588
"0,1,0,0,0,0,0,0,0,0,0",0.27334031880088766,0.01690075385223311,5,12477,202588
"1,0,0,0,0,0,0,0,0,0,0",0.3331484331052856,0.021580331266920022,5,12477,202588
"1,1,1,1,1,1,1,1,1,1,1",0.9678624625197887,0.04461496242705249,5,12477,202588
