config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.47468602067555776,0.017089710408017895,5,20722,193722
"0,0,0,0,0,0,0,1",0.6310268657540783,0.02857749718640558,5,20722,193722
"0,0,0,0,0,0,1,0",0.6403892316895204,0.019819752384837783,5,20722,193722
"0,0,0,0,0,1,0,0",0.5546489298494357,0.019733698491348723,5,20722,193722
"0,0,0,0,1,0,0,0",0.629865435348726,0.022658603086719267,5,20722,193722
"0,0,0,1,0,0,0,0",0.6647462109527733,0.04412800544264524,5,20722,193722
"0,0,1,0,0,0,0,0",0.619790783027,0.024256930976720457,5,20722,193722
"0,1,0,0,0,0,0,0",0.6283658868681326,0.01982528895199068,5,20722,193722
"1,0,0,0,0,0,0,0",0.5366706212923994,0.012148536708775033,5,20722,193722
"1,1,1,1,1,1,1,1",1.5254638791946076,0.0571746056059253,5,20722,193722
