config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.26911247859902,0.03233816485392201,5,158831,184061
"0,0,0,0,0,0,0,1",0.45281371757904737,0.0411333341173131,5,158831,184061
"0,0,0,0,0,0,1,0",0.44661962605511124,0.02499115355449795,5,158831,184061
"0,0,0,0,0,1,0,0",0.3150096449549416,0.05346038036561122,5,158831,184061
"0,0,0,0,1,0,0,0",0.3513362194501859,0.025151934730169693,5,158831,184061
"0,0,0,1,0,0,0,0",0.4726689041407165,0.0539111587141011,5,158831,184061
"0,0,1,0,0,0,0,0",0.33479602976871237,0.0360408438492021,5,158831,184061
"0,1,0,0,0,0,0,0",0.41004870620581313,0.0592996263063723,5,158831,184061
"1,0,0,0,0,0,0,0",0.3166681248324271,0.04045329256216405,5,158831,184061
"1,1,1,1,1,1,1,1",1.2059865627644042,0.07636324848751873,5,158831,184061
