config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.17709168275862008,0.02311997181848354,5,2092,199843
"0,0,0,0,0,0,0,1",0.2690689878715894,0.015821149157541594,5,2092,199843
"0,0,0,0,0,0,1,0",0.21783440112723723,0.024458574922476217,5,2092,199843
"0,0,0,0,0,1,0,0",0.25218351499499597,0.048005416026774966,5,2092,199843
"0,0,0,0,1,0,0,0",0.19431823916422958,0.02753445216751948,5,2092,199843
"0,0,0,1,0,0,0,0",0.3116983003667208,0.038507775270497674,5,2092,199843
"0,0,1,0,0,0,0,0",0.26459598535939033,0.017039553503660893,5,2092,199843
"0,1,0,0,0,0,0,0",0.2944628919084754,0.013449242803645466,5,2092,199843
"1,0,0,0,0,0,0,0",0.3706425711456499,0.06213485995809853,5,2092,199843
"1,1,1,1,1,1,1,1",0.9014962201115708,0.06795522680092404,5,2092,199843
