config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0",0.5865603806202278,0.04842698394549319,5,9698,206969
"0,0,0,0,0,0,0,0,0,0,0,0,1",0.715199753375055,0.04393850635501914,5,9698,206969
"0,0,0,0,0,0,0,0,0,0,0,1,0",0.7343500260348386,0.037589263675653226,5,9698,206969
"0,0,0,0,0,0,0,0,0,0,1,0,0",0.9312867891415125,0.059450012020381963,5,9698,206969
"0,0,0,0,0,0,0,0,0,1,0,0,0",0.6378065711249044,0.04815231283971268,5,9698,206969
"0,0,0,0,0,0,0,0,1,0,0,0,0",0.8243334753527798,0.06928465680585705,5,9698,206969
"0,0,0,0,0,0,0,1,0,0,0,0,0",0.6951921708229463,0.06467291701103624,5,9698,206969
"0,0,0,0,0,0,1,0,0,0,0,0,0",0.7964115711004502,0.08057453218459885,5,9698,206969
"0,0,0,0,0,1,0,0,0,0,0,0,0",0.6644775716904964,0.03687007030622211,5,9698,206969
"0,0,0,0,1,0,0,0,0,0,0,0,0",0.6631134327237016,0.057858023948680205,5,9698,206969
"0,0,0,1,0,0,0,0,0,0,0,0,0",0.7083294200430262,0.05110570734709662,5,9698,206969
"0,0,1,0,0,0,0,0,0,0,0,0,0",1.0508375731354618,0.07180760079824205,5,9698,206969
"0,1,0,0,0,0,0,0,0,0,0,0,0",0.7445952214081679,0.06113952191891961,5,9698,206969
"1,0,0,0,0,0,0,0,0,0,0,0,0",0.6921833345370366,0.06663718921041649,5,9698,206969
"1,1,1,1,1,1,1,1,1,1,1,1,1",2.7501672548216622,0.11115138538678723,5,9698,206969
