config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.24602165574398144,0.04709141308670058,5,160795,195895
"0,0,0,0,0,0,0,0,1",0.3209308216200744,0.05294835414867313,5,160795,195895
"0,0,0,0,0,0,0,1,0",0.28083471361754136,0.04548346918946847,5,160795,195895
"0,0,0,0,0,0,1,0,0",0.5011805988365481,0.049286140461133485,5,160795,195895
"0,0,0,0,0,1,0,0,0",0.28027062665020186,0.0480063889461706,5,160795,195895
"0,0,0,0,1,0,0,0,0",0.3948785172383279,0.05112883481968097,5,160795,195895
"0,0,0,1,0,0,0,0,0",0.36511220551241264,0.04673417878907183,5,160795,195895
"0,0,1,0,0,0,0,0,0",0.3003205727019605,0.04249780659550955,5,160795,195895
"0,1,0,0,0,0,0,0,0",0.30360575660517214,0.04502487439270951,5,160795,195895
"1,0,0,0,0,0,0,0,0",0.25138518290131157,0.04834732232690758,5,160795,195895
"1,1,1,1,1,1,1,1,1",1.0015300696102853,0.06906794861899854,5,160795,195895
