config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.5839166940817966,0.01645746755883857,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",0.599640316015088,0.016381839254811528,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.599505651452698,0.01690197262412092,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",0.8690745010901841,0.034175128299030126,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",0.6775572557162051,0.019592967550805796,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0",0.6146046876408497,0.015804617160525062,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",0.6320689240366326,0.01010976791771923,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.8408691204936645,0.02816431614537697,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0",0.7474338888043252,0.03779041746806172,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",0.6872739591666083,0.03452882521308761,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0",0.6287598804574195,0.021442413584801027,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",0.669128649412502,0.027365942862233365,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",0.6440664072662754,0.026478490910924937,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",0.6090712219935638,0.023186675717525033,5,14422,191789
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6050378601359613,0.013745948124346699,5,14422,191789
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6336113814691108,0.018905510523427423,5,14422,191789
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6260507027751511,0.018154941283051666,5,14422,191789
"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.7115416160861936,0.011455800515166205,5,14422,191789
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6585035893978637,0.01758618858171519,5,14422,191789
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6351426883556622,0.019140479421729598,5,14422,191789
"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6320973533663223,0.01452807331493205,5,14422,191789
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.5970155883326337,0.016432451786190325,5,14422,191789
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.5957941797153893,0.015017130592617334,5,14422,191789
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.5935057301005228,0.018132624327139562,5,14422,191789
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.5951538789598239,0.01825708153308494,5,14422,191789
"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",2.204243666046627,0.045422461691523815,5,14422,191789
