config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.13096357563523947,0.012999435301486074,5,160750,190339
"0,0,0,0,0,0,0,0,1",0.17169729830243294,0.009699325894489944,5,160750,190339
"0,0,0,0,0,0,0,1,0",0.29379909084714173,0.033123430195345825,5,160750,190339
"0,0,0,0,0,0,1,0,0",0.19670262188768867,0.026404972307623634,5,160750,190339
"0,0,0,0,0,1,0,0,0",0.21755254137855878,0.006246719605960072,5,160750,190339
"0,0,0,0,1,0,0,0,0",0.18583771513812977,0.020586016287365567,5,160750,190339
"0,0,0,1,0,0,0,0,0",0.21392489749469307,0.014007177401074412,5,160750,190339
"0,0,1,0,0,0,0,0,0",0.17129756077721936,0.013386685723404042,5,160750,190339
"0,1,0,0,0,0,0,0,0",0.22952226999421987,0.03352562579540898,5,160750,190339
"1,0,0,0,0,0,0,0,0",0.19053702293796065,0.026418321450956215,5,160750,190339
"1,1,1,1,1,1,1,1,1",0.8008997606228888,0.06958813874252386,5,160750,190339
