config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.1368764599608653,0.01840107845379596,5,13675,199529
"0,0,0,0,0,0,0,0,1",0.1767478451839743,0.022364073492579226,5,13675,199529
"0,0,0,0,0,0,0,1,0",0.16139389252855024,0.018384599528552044,5,13675,199529
"0,0,0,0,0,0,1,0,0",0.19036318310774594,0.025522413794648632,5,13675,199529
"0,0,0,0,0,1,0,0,0",0.32600312585363533,0.01668787418043408,5,13675,199529
"0,0,0,0,1,0,0,0,0",0.21604352288682924,0.024358261345779418,5,13675,199529
"0,0,0,1,0,0,0,0,0",0.14669451845965611,0.020066096079447596,5,13675,199529
"0,0,1,0,0,0,0,0,0",0.15859070143064571,0.019127148767409268,5,13675,199529
"0,1,0,0,0,0,0,0,0",0.20138187533450683,0.014920271602263691,5,13675,199529
"1,0,0,0,0,0,0,0,0",0.15849917643938624,0.013789486585747001,5,13675,199529
"1,1,1,1,1,1,1,1,1",0.6245847177515435,0.022229167009549605,5,13675,199529
