config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",0.39239770599904744,0.05402063705192507,5,7257,209101
"0,0,0,0,0,0,0,1",0.8209332673679508,0.045003401665299654,5,7257,209101
"0,0,0,0,0,0,1,0",0.586022514556845,0.08392887407221516,5,7257,209101
"0,0,0,0,0,1,0,0",0.4647630580264102,0.04637949091946378,5,7257,209101
"0,0,0,0,1,0,0,0",0.5885640314380538,0.0434798887753842,5,7257,209101
"0,0,0,1,0,0,0,0",0.4944912354269514,0.03716926816343586,5,7257,209101
"0,0,1,0,0,0,0,0",0.6094531704919752,0.06533894899872718,5,7257,209101
"0,1,0,0,0,0,0,0",0.4822949555222964,0.050277505488014046,5,7257,209101
"1,0,0,0,0,0,0,0",0.5321380898801621,0.040859610680693964,5,7257,209101
"1,1,1,1,1,1,1,1",1.7824135589377712,0.08088314617109263,5,7257,209101
