config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.19284063699339882,0.015575368073779374,5,14376,202550
"0,0,0,0,0,0,0,0,1",0.21120203111851105,0.015609059178711426,5,14376,202550
"0,0,0,0,0,0,0,1,0",0.44538927209622825,0.020745706491594823,5,14376,202550
"0,0,0,0,0,0,1,0,0",0.19401473661663882,0.01516696306589762,5,14376,202550
"0,0,0,0,0,1,0,0,0",0.20721441328301063,0.02099250275957377,5,14376,202550
"0,0,0,0,1,0,0,0,0",0.24783687199653692,0.013835549980682324,5,14376,202550
"0,0,0,1,0,0,0,0,0",0.2801882603248129,0.022267864674865703,5,14376,202550
"0,0,1,0,0,0,0,0,0",0.20386809027124336,0.01762933984734314,5,14376,202550
"0,1,0,0,0,0,0,0,0",0.24347590860970952,0.016541145820179244,5,14376,202550
"1,0,0,0,0,0,0,0,0",0.2190169775960124,0.017630210170971994,5,14376,202550
"1,1,1,1,1,1,1,1,1",0.6932109385810007,0.031305077687312464,5,14376,202550
