config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",0.1597270092284063,0.013630054750204268,5,16221,207744
"0,0,0,0,0,0,0,0,1",0.21151746165498814,0.022678675148096943,5,16221,207744
"0,0,0,0,0,0,0,1,0",0.21699174033379998,0.02288528113865386,5,16221,207744
"0,0,0,0,0,0,1,0,0",0.21291957210338786,0.01961106130213394,5,16221,207744
"0,0,0,0,0,1,0,0,0",0.3371089218890873,0.026223412801790694,5,16221,207744
"0,0,0,0,1,0,0,0,0",0.19538307719330134,0.019300469545055817,5,16221,207744
"0,0,0,1,0,0,0,0,0",0.18076323644608744,0.012855950162489261,5,16221,207744
"0,0,1,0,0,0,0,0,0",0.24313016685196112,0.012421064612009636,5,16221,207744
"0,1,0,0,0,0,0,0,0",0.1910811903635853,0.0173308674859124,5,16221,207744
"1,0,0,0,0,0,0,0,0",0.1711010807432911,0.01519053209719305,5,16221,207744
"1,1,1,1,1,1,1,1,1",0.6651047082065894,0.0464980387693018,5,16221,207744
