config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",2.055522845766667,0.08828740876091343,10,193709,181631
"0,0,0,0,0,0,0,0,1",2.424462098513321,0.08971496672814915,10,193709,181631
"0,0,0,0,0,0,0,1,0",2.1782534661843984,0.07878851428833045,10,193709,181631
"0,0,0,0,0,0,1,0,0",2.232262845927141,0.09700971516229565,10,193709,181631
"0,0,0,0,0,1,0,0,0",2.1077076622640205,0.09431710898242814,10,193709,181631
"0,0,0,0,1,0,0,0,0",2.4628641267222293,0.09916335304625226,10,193709,181631
"0,0,0,1,0,0,0,0,0",2.272929965597554,0.11587511438729224,10,193709,181631
"0,0,1,0,0,0,0,0,0",2.378432412252195,0.04790946453242837,10,193709,181631
"0,1,0,0,0,0,0,0,0",2.309785194176689,0.07642272397310489,10,193709,181631
"1,0,0,0,0,0,0,0,0",2.3812548115904733,0.11980050370384579,10,193709,181631
"1,1,1,1,1,1,1,1,1",4.16654594588239,0.1464907704318103,10,193709,181631
