config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0",1.2173000256111706,0.10542441191935076,10,182354,185997
"0,0,0,0,0,0,0,0,0,1",1.397293073987727,0.08829502766134312,10,182354,185997
"0,0,0,0,0,0,0,0,1,0",1.3915082495049915,0.11863556312463729,10,182354,185997
"0,0,0,0,0,0,0,1,0,0",1.3109006972542843,0.11243509277677102,10,182354,185997
"0,0,0,0,0,0,1,0,0,0",1.9171976326774014,0.16929401746688988,10,182354,185997
"0,0,0,0,0,1,0,0,0,0",1.5799493345035784,0.12309942093380068,10,182354,185997
"0,0,0,0,1,0,0,0,0,0",1.323687944356871,0.044789264453011346,10,182354,185997
"0,0,0,1,0,0,0,0,0,0",1.4675696566225453,0.14707429695409574,10,182354,185997
"0,0,1,0,0,0,0,0,0,0",1.4959899637526817,0.08082765932114006,10,182354,185997
"0,1,0,0,0,0,0,0,0,0",1.604612416623911,0.10045484106326157,10,182354,185997
"1,0,0,0,0,0,0,0,0,0",1.4732308066546664,0.10076417068821693,10,182354,185997
"1,1,1,1,1,1,1,1,1,1",3.7392681343829155,0.14866687028421244,10,182354,185997
