config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0",1.1660344391860775,0.07075954666848888,10,199599,194835
"0,0,0,0,0,0,0,0,1",1.4507997233282324,0.08593879474936979,10,199599,194835
"0,0,0,0,0,0,0,1,0",1.3736571731089213,0.09574903446279479,10,199599,194835
"0,0,0,0,0,0,1,0,0",1.2226379955893776,0.06859596392522849,10,199599,194835
"0,0,0,0,0,1,0,0,0",1.384427391046252,0.0557328232573228,10,199599,194835
"0,0,0,0,1,0,0,0,0",1.312671768080989,0.06644471479534217,10,199599,194835
"0,0,0,1,0,0,0,0,0",1.4232243916598066,0.05940949648652545,10,199599,194835
"0,0,1,0,0,0,0,0,0",1.2580194569366001,0.05307377122495479,10,199599,194835
"0,1,0,0,0,0,0,0,0",1.2512897812447903,0.08541652318381346,10,199599,194835
"1,0,0,0,0,0,0,0,0",1.5278318458311149,0.07236592599008844,10,199599,194835
"1,1,1,1,1,1,1,1,1",3.0073125962954608,0.0987400242513548,10,199599,194835
