config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",1.4425251918500692,0.14150037420615585,10,203710,206592
"0,0,0,0,0,0,0,1",1.5933370054265352,0.13874185559015248,10,203710,206592
"0,0,0,0,0,0,1,0",1.6477197303644773,0.16044164284889414,10,203710,206592
"0,0,0,0,0,1,0,0",1.5240514816870785,0.12589094157940908,10,203710,206592
"0,0,0,0,1,0,0,0",1.6601990026048383,0.1369568193505501,10,203710,206592
"0,0,0,1,0,0,0,0",2.008310939440375,0.07531380262323724,10,203710,206592
"0,0,1,0,0,0,0,0",1.818820567721869,0.11852086371892917,10,203710,206592
"0,1,0,0,0,0,0,0",1.5647194736127574,0.15311190389986493,10,203710,206592
"1,0,0,0,0,0,0,0",1.8438246697831233,0.1252589949043168,10,203710,206592
"1,1,1,1,1,1,1,1",3.6311722416929144,0.1707415028145348,10,203710,206592
