config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0",2.107103373312873,0.06239713843441192,10,194969,207559
"0,0,0,0,0,0,0,1",2.644855217648191,0.05355615964759864,10,194969,207559
"0,0,0,0,0,0,1,0",2.345850146450657,0.11560363579066425,10,194969,207559
"0,0,0,0,0,1,0,0",2.5453352522567174,0.12129911728632961,10,194969,207559
"0,0,0,0,1,0,0,0",2.10767179117678,0.0621098350088946,10,194969,207559
"0,0,0,1,0,0,0,0",2.104036214699067,0.0652656559009999,10,194969,207559
"0,0,1,0,0,0,0,0",2.107620523497154,0.0621422572597676,10,194969,207559
"0,1,0,0,0,0,0,0",2.314850886679582,0.0949440403541446,10,194969,207559
"1,0,0,0,0,0,0,0",2.4510640672178483,0.11099567885382813,10,194969,207559
"1,1,1,1,1,1,1,1",3.9268944802452936,0.07591829149376296,10,194969,207559
