config,mean,std,count,pre_gid,post_gid
"0,0,0,0,0,0,0,0,0,0,0",2.766235916626459,0.1811205120265636,10,183796,186882
"0,0,0,0,0,0,0,0,0,0,1",3.123379270940775,0.13615933967901925,10,183796,186882
"0,0,0,0,0,0,0,0,0,1,0",2.8594179750562843,0.16398739486316236,10,183796,186882
"0,0,0,0,0,0,0,0,1,0,0",3.006283684864923,0.11021956066413938,10,183796,186882
"0,0,0,0,0,0,0,1,0,0,0",3.432187666753781,0.15420168599527437,10,183796,186882
"0,0,0,0,0,0,1,0,0,0,0",2.803005949390851,0.17665963277123797,10,183796,186882
"0,0,0,0,0,1,0,0,0,0,0",2.871154356235782,0.19391829204227984,10,183796,186882
"0,0,0,0,1,0,0,0,0,0,0",2.9032882898511416,0.1760458156967848,10,183796,186882
"0,0,0,1,0,0,0,0,0,0,0",3.0624400435272463,0.1123804552416251,10,183796,186882
"0,0,1,0,0,0,0,0,0,0,0",2.9325513530866205,0.13453755867065578,10,183796,186882
"0,1,0,0,0,0,0,0,0,0,0",2.9976412335992917,0.14299167891862283,10,183796,186882
"1,0,0,0,0,0,0,0,0,0,0",3.5994993913344175,0.17325797226546485,10,183796,186882
"1,1,1,1,1,1,1,1,1,1,1",5.702824030295008,0.10744237407954119,10,183796,186882
